Ticker,Date,Label,Close,Probability,Range,Detect,Five,End
000155,2018-04-06,buy,61790,0.733,2018-04-02/2018-04-03/2018-04-04/2018-04-05,2019-01-02,61790,2018-04-11
000155,2018-05-02,buy,65679,0.743,2018-04-24/2018-04-25/2018-04-26/2018-04-27/2018-04-30,2019-04-25,65593,2018-05-08
000155,2018-07-25,buy,64728,0.742,2018-06-29/2018-07-02/2018-07-03/2018-07-04/2018-07-05/2018-07-06/2018-07-09/2018-07-10/2018-07-11/2018-07-12/2018-07-13/2018-07-16/2018-07-17/2018-07-18/2018-07-19/2018-07-20/2018-07-23/2018-07-24,2019-01-02,64815,2018-07-30
000155,2018-08-01,buy,65506,0.725,2018-07-26/2018-07-27/2018-07-30/2018-07-31,2019-07-26,65765,2018-08-06
000155,2018-11-01,buy,65074,0.714,2018-10-25/2018-10-26/2018-10-29/2018-10-30/2018-10-31,2019-08-27,66543,2018-11-06
000155,2018-11-05,buy,66025,0.715,2018-10-25/2018-10-26/2018-10-29/2018-10-30/2018-10-31/2018-11-01/2018-11-02,2019-02-08,67580,2018-11-12
000155,2019-01-08,buy,63000,0.755,2018-12-28/2019-01-02/2019-01-03/2019-01-04/2019-01-07,2019-01-08,62914,2019-01-14
000155,2019-04-02,buy,62049,0.74,2019-03-27/2019-03-28/2019-03-29/2019-04-01,2019-04-02,62741,2019-04-08
000155,2019-04-03,buy,62136,0.705,2019-03-27/2019-03-28/2019-03-29/2019-04-01/2019-04-02,2020-03-31,62741,2019-04-08
000155,2019-05-22,buy,64383,0.816,2019-05-17/2019-05-20/2019-05-21,2019-05-22,64469,2019-05-27
000155,2019-06-04,buy,63259,0.801,2019-05-27/2019-05-28/2019-05-29/2019-05-30/2019-05-31/2019-06-03,2019-06-04,63259,2019-06-10
000155,2019-06-10,buy,63259,0.827,2019-05-27/2019-05-28/2019-05-29/2019-05-30/2019-05-31/2019-06-03/2019-06-04/2019-06-05/2019-06-07,2019-08-05,65160,2019-06-17
000155,2019-06-11,buy,63605,0.769,2019-05-27/2019-05-28/2019-05-29/2019-05-30/2019-05-31/2019-06-03/2019-06-04/2019-06-05/2019-06-07/2019-06-10,2019-07-12,65160,2019-06-17
