Ticker,Date,Label,Close,Probability,Range,Detect,Five,End
000725,2018-05-02,buy,175569,0.741,2018-04-26/2018-04-27/2018-04-30,2019-05-02,296582,2018-05-08
000725,2018-07-12,buy,174081,0.71,2018-07-06/2018-07-09/2018-07-10/2018-07-11,2019-01-02,185488,2018-07-17
000725,2018-07-25,buy,197887,0.729,2018-07-18/2018-07-19/2018-07-20/2018-07-23/2018-07-24,2019-07-11,233100,2018-07-30
000725,2018-10-31,buy,146803,0.886,2018-10-25/2018-10-26/2018-10-29/2018-10-30,2019-01-02,159698,2018-11-05
000725,2018-11-16,buy,156722,0.705,2018-11-12/2018-11-13/2018-11-14/2018-11-15,2019-11-11,157218,2018-11-21
000725,2019-01-04,buy,157714,0.704,2018-12-18/2018-12-19/2018-12-20/2018-12-21/2018-12-24/2018-12-26/2018-12-27/2018-12-28/2019-01-02/2019-01-03,2019-11-14,162674,2019-01-09
000725,2019-01-07,buy,158706,0.729,2018-12-14/2018-12-17/2018-12-18/2018-12-19/2018-12-20/2018-12-21/2018-12-24/2018-12-26/2018-12-27/2018-12-28/2019-01-02/2019-01-03/2019-01-04,2019-09-19,178544,2019-01-14
000725,2019-01-08,buy,162674,0.717,2018-12-17/2018-12-18/2018-12-19/2018-12-20/2018-12-21/2018-12-24/2018-12-26/2018-12-27/2018-12-28/2019-01-02/2019-01-03/2019-01-04/2019-01-07,2019-02-19,178544,2019-01-14
000725,2019-01-09,buy,162674,0.797,2018-12-14/2018-12-17/2018-12-18/2018-12-19/2018-12-20/2018-12-21/2018-12-24/2018-12-26/2018-12-27/2018-12-28/2019-01-02/2019-01-03/2019-01-04/2019-01-07/2019-01-08,2019-02-18,178544,2019-01-14
000725,2019-03-13,buy,172593,0.744,2019-03-06/2019-03-07/2019-03-08/2019-03-11/2019-03-12,2019-04-02,173585,2019-03-18
000725,2019-05-29,buy,161682,0.793,2019-05-23/2019-05-24/2019-05-27/2019-05-28,2019-06-11,159698,2019-06-03
000725,2019-07-10,buy,173089,0.716,2019-07-05/2019-07-08/2019-07-09,2019-07-10,174577,2019-07-15
000725,2019-08-07,buy,147795,0.757,2019-08-02/2019-08-05/2019-08-06,2019-08-16,151267,2019-08-12
000725,2019-08-08,buy,146803,0.792,2019-08-02/2019-08-05/2019-08-06/2019-08-07,2019-08-14,150275,2019-08-13
000725,2019-08-09,buy,148291,0.744,2019-08-02/2019-08-05/2019-08-06/2019-08-07/2019-08-08,2020-07-06,150275,2019-08-14
000725,2019-08-13,buy,150275,0.731,2019-08-02/2019-08-05/2019-08-06/2019-08-07/2019-08-08/2019-08-09/2019-08-12,2019-09-24,163666,2019-08-19
000725,2019-10-31,buy,151267,0.728,2019-10-22/2019-10-23/2019-10-24/2019-10-25/2019-10-28/2019-10-29/2019-10-30,2019-10-31,154243,2019-11-05
000725,2019-11-05,buy,154243,0.708,2019-10-22/2019-10-23/2019-10-24/2019-10-25/2019-10-28/2019-10-29/2019-10-30/2019-10-31/2019-11-01/2019-11-04,2019-11-05,151267,2019-11-11
000725,2019-11-06,buy,154243,0.777,2019-10-22/2019-10-23/2019-10-24/2019-10-25/2019-10-28/2019-10-29/2019-10-30/2019-10-31/2019-11-01/2019-11-04/2019-11-05,2019-11-11,151267,2019-11-11
