Ticker,Date,Label,Close,Probability,Range,Detect,Five,End
000087,2018-03-19,buy,17350,0.803,2018-02-13/2018-02-14/2018-02-19/2018-02-20/2018-02-21/2018-02-22/2018-02-23/2018-02-26/2018-02-27/2018-02-28/2018-03-02/2018-03-05/2018-03-06/2018-03-07/2018-03-08/2018-03-09/2018-03-12/2018-03-13/2018-03-14/2018-03-15/2018-03-16,2019-01-03,17400,2018-03-26
000087,2018-08-22,buy,14750,0.855,2018-08-14/2018-08-16/2018-08-17/2018-08-20/2018-08-21,2019-01-02,14750,2018-08-27
000087,2018-10-31,buy,14100,0.861,2018-10-10/2018-10-11/2018-10-12/2018-10-15/2018-10-16/2018-10-17/2018-10-18/2018-10-19/2018-10-22/2018-10-23/2018-10-24/2018-10-25/2018-10-26/2018-10-29/2018-10-30,2019-01-08,14250,2018-11-05
000087,2018-11-01,buy,14150,0.871,2018-10-11/2018-10-12/2018-10-15/2018-10-16/2018-10-17/2018-10-18/2018-10-19/2018-10-22/2018-10-23/2018-10-24/2018-10-25/2018-10-26/2018-10-29/2018-10-30/2018-10-31,2019-01-04,14250,2018-11-06
000087,2019-01-21,buy,14250,0.725,2018-12-27/2018-12-28/2019-01-02/2019-01-03/2019-01-04/2019-01-07/2019-01-08/2019-01-09/2019-01-10/2019-01-11/2019-01-14/2019-01-15/2019-01-16/2019-01-17/2019-01-18,2019-01-30,14350,2019-01-28
000087,2019-01-28,buy,14350,0.712,2019-01-23/2019-01-24/2019-01-25,2020-01-21,14600,2019-02-07
000087,2019-03-14,buy,14900,0.732,2019-03-08/2019-03-11/2019-03-12/2019-03-13,2020-03-04,15000,2019-03-19
000087,2019-04-16,buy,15200,0.706,2019-04-08/2019-04-09/2019-04-10/2019-04-11/2019-04-12/2019-04-15,2020-04-02,15700,2019-04-22
000087,2019-05-13,buy,16250,0.72,2019-04-30/2019-05-02/2019-05-03/2019-05-07/2019-05-08/2019-05-09/2019-05-10,2019-10-11,16250,2019-05-20
000087,2019-06-21,buy,16300,0.729,2019-06-13/2019-06-14/2019-06-17/2019-06-18/2019-06-19/2019-06-20,2019-06-21,16250,2019-06-26
