Ticker,Date,Label,Close,Probability,Range,Detect,Five,End
000325,2019-10-07,buy,17450,0.701,2019-09-30/2019-10-01/2019-10-02/2019-10-04,2019-11-20,17800,2019-10-14
000325,2020-01-10,buy,18200,0.766,2020-01-03/2020-01-06/2020-01-07/2020-01-08/2020-01-09,2020-01-15,18250,2020-01-15
000325,2020-01-13,buy,18200,0.791,2020-01-03/2020-01-06/2020-01-07/2020-01-08/2020-01-09/2020-01-10,2020-01-16,17550,2020-01-20
000325,2020-03-12,buy,16050,0.725,2020-03-05/2020-03-06/2020-03-09/2020-03-10/2020-03-11,2020-03-12,13700,2020-03-17
000325,2020-03-25,buy,12050,0.78,2020-03-18/2020-03-19/2020-03-20/2020-03-23/2020-03-24,2020-04-14,14350,2020-03-30
000325,2020-05-19,buy,17500,0.773,2020-05-08/2020-05-11/2020-05-12/2020-05-13/2020-05-14/2020-05-15/2020-05-18,2020-05-27,17850,2020-05-25
000325,2020-05-20,buy,17750,0.808,2020-05-08/2020-05-11/2020-05-12/2020-05-13/2020-05-14/2020-05-15/2020-05-18/2020-05-19,2020-05-21,17850,2020-05-25
000325,2020-07-16,buy,17500,0.771,2020-07-09/2020-07-10/2020-07-13/2020-07-14/2020-07-15,2020-07-16,18100,2020-07-21
000325,2020-07-17,buy,17300,0.749,2020-07-09/2020-07-10/2020-07-13/2020-07-14/2020-07-15/2020-07-16,2020-07-17,18150,2020-07-22
000325,2020-07-21,buy,18100,0.72,2020-07-09/2020-07-10/2020-07-13/2020-07-14/2020-07-15/2020-07-16/2020-07-17/2020-07-20,2020-08-14,19250,2020-07-27
000325,2020-08-26,buy,17750,0.729,2020-08-18/2020-08-19/2020-08-20/2020-08-21/2020-08-24/2020-08-25,2020-08-26,18250,2020-08-31
000325,2020-12-14,buy,17850,0.729,2020-12-07/2020-12-08/2020-12-09/2020-12-10/2020-12-11,2020-12-28,17900,2020-12-21
000325,2021-02-02,buy,17000,0.792,2021-01-28/2021-01-29/2021-02-01,2021-02-03,16600,2021-02-08
000325,2021-03-03,buy,15700,0.713,2021-02-25/2021-02-26/2021-03-02,2021-03-05,15850,2021-03-08
000325,2021-03-12,buy,15600,0.773,2021-03-04/2021-03-05/2021-03-08/2021-03-09/2021-03-10/2021-03-11,2021-03-12,15750,2021-03-17
000325,2021-03-16,buy,15900,0.703,2021-03-04/2021-03-05/2021-03-08/2021-03-09/2021-03-10/2021-03-11/2021-03-12/2021-03-15,2021-03-17,15950,2021-03-22
000325,2021-03-17,buy,15750,0.773,2021-03-04/2021-03-05/2021-03-08/2021-03-09/2021-03-10/2021-03-11/2021-03-12/2021-03-15/2021-03-16,2021-04-20,15950,2021-03-22
000325,2021-07-01,buy,75200,0.725,2021-06-28/2021-06-29/2021-06-30,2021-07-01,73500,2021-07-06
000325,2021-07-27,buy,73000,0.798,2021-07-19/2021-07-20/2021-07-21/2021-07-22/2021-07-23/2021-07-26,2021-07-27,68800,2021-08-02
000325,2021-08-17,buy,57000,0.717,2021-08-04/2021-08-05/2021-08-06/2021-08-09/2021-08-10/2021-08-11/2021-08-12/2021-08-13,2021-08-17,52500,2021-08-23
000325,2021-08-18,buy,57300,0.727,2021-08-05/2021-08-06/2021-08-09/2021-08-10/2021-08-11/2021-08-12/2021-08-13/2021-08-17,2021-08-18,52500,2021-08-23
000325,2021-08-24,buy,60400,0.722,2021-08-18/2021-08-19/2021-08-20/2021-08-23,2021-08-27,56300,2021-08-30
000325,2021-10-12,buy,42850,0.725,2021-10-01/2021-10-05/2021-10-06/2021-10-07/2021-10-08,2021-10-12,51000,2021-10-18
000325,2021-12-03,buy,42800,0.721,2021-11-25/2021-11-26/2021-11-29/2021-11-30/2021-12-01/2021-12-02,2021-12-06,43200,2021-12-08
