Ticker,Date,Label,Close,Probability,Range,Detect
000180,2018-01-18,buy,2675,0.82,2018-01-10/2018-01-11/2018-01-12/2018-01-15/2018-01-16/2018-01-17,2019-01-02
000180,2018-02-05,sell,2795,0.866,2018-01-30/2018-01-31/2018-02-01/2018-02-02,2019-01-02
000180,2018-04-02,buy,2755,0.708,2018-03-22/2018-03-23/2018-03-26/2018-03-27/2018-03-28/2018-03-29/2018-03-30,2019-01-28
000180,2018-04-20,buy,2820,0.774,2018-04-16/2018-04-17/2018-04-18/2018-04-19,2019-04-09
000180,2018-05-17,sell,3005,0.766,2018-05-09/2018-05-10/2018-05-11/2018-05-14/2018-05-15/2018-05-16,2019-01-02
000180,2018-06-15,sell,3190,0.729,2018-06-11/2018-06-12/2018-06-14,2019-03-08
000180,2018-06-27,sell,2900,0.727,2018-06-22/2018-06-25/2018-06-26,2019-06-20
000180,2018-07-25,buy,2555,0.736,2018-07-16/2018-07-17/2018-07-18/2018-07-19/2018-07-20/2018-07-23/2018-07-24,2019-01-02
000180,2018-08-14,sell,2740,0.838,2018-08-07/2018-08-08/2018-08-09/2018-08-10/2018-08-13,2019-01-02
000180,2018-09-18,sell,2900,0.79,2018-09-10/2018-09-11/2018-09-12/2018-09-13/2018-09-14/2018-09-17,2019-01-02
000180,2018-10-24,sell,2270,0.766,2018-10-16/2018-10-17/2018-10-18/2018-10-19/2018-10-22/2018-10-23,2019-10-10
000180,2018-11-01,buy,2015,0.769,2018-10-26/2018-10-29/2018-10-30/2018-10-31,2019-01-21
000180,2018-11-26,sell,2125,0.792,2018-11-19/2018-11-20/2018-11-21/2018-11-22/2018-11-23,2019-01-21
000180,2018-11-27,sell,2140,0.75,2018-11-19/2018-11-20/2018-11-21/2018-11-22/2018-11-23/2018-11-26,2019-01-18
000180,2019-01-02,buy,1915,0.715,2018-12-24/2018-12-26/2018-12-27/2018-12-28,2019-12-13
000180,2019-01-08,buy,1970,0.719,2018-12-24/2018-12-26/2018-12-27/2018-12-28/2019-01-02/2019-01-03/2019-01-04/2019-01-07,2019-01-10
000180,2019-01-09,buy,2000,0.712,2018-12-24/2018-12-26/2018-12-27/2018-12-28/2019-01-02/2019-01-03/2019-01-04/2019-01-07/2019-01-08,2019-11-22
000180,2019-02-12,sell,2170,0.76,2019-01-30/2019-01-31/2019-02-01/2019-02-07/2019-02-08/2019-02-11,2019-02-12
000180,2019-03-04,sell,2235,0.818,2019-02-25/2019-02-26/2019-02-27/2019-02-28,2019-03-04
000180,2019-03-11,buy,2150,0.753,2019-02-27/2019-02-28/2019-03-04/2019-03-05/2019-03-06/2019-03-07/2019-03-08,2019-03-11
000180,2019-03-19,sell,2180,0.703,2019-03-11/2019-03-12/2019-03-13/2019-03-14/2019-03-15/2019-03-18,2020-03-04
000180,2019-03-22,sell,2065,0.757,2019-03-15/2019-03-18/2019-03-19/2019-03-20/2019-03-21,2020-03-11
000180,2019-03-28,buy,2035,0.71,2019-03-21/2019-03-22/2019-03-25/2019-03-26/2019-03-27,2019-03-28
000180,2019-03-29,buy,2035,0.823,2019-03-21/2019-03-22/2019-03-25/2019-03-26/2019-03-27/2019-03-28,2019-03-29
000180,2019-04-01,buy,2075,0.758,2019-03-21/2019-03-22/2019-03-25/2019-03-26/2019-03-27/2019-03-28/2019-03-29,2019-04-01
000180,2019-04-02,buy,2065,0.734,2019-03-21/2019-03-22/2019-03-25/2019-03-26/2019-03-27/2019-03-28/2019-03-29/2019-04-01,2019-04-11
000180,2019-04-25,sell,2085,0.779,2019-04-02/2019-04-03/2019-04-04/2019-04-05/2019-04-08/2019-04-09/2019-04-10/2019-04-11/2019-04-12/2019-04-15/2019-04-16/2019-04-17/2019-04-18/2019-04-19/2019-04-22/2019-04-23/2019-04-24,2019-10-07
000180,2019-04-26,sell,2060,0.753,2019-04-03/2019-04-04/2019-04-05/2019-04-08/2019-04-09/2019-04-10/2019-04-11/2019-04-12/2019-04-15/2019-04-16/2019-04-17/2019-04-18/2019-04-19/2019-04-22/2019-04-23/2019-04-24/2019-04-25,2019-06-21
000180,2019-05-08,sell,2080,0.709,2019-04-26/2019-04-29/2019-04-30/2019-05-02/2019-05-03/2019-05-07,2019-07-15
000180,2019-05-23,buy,1945,0.702,2019-05-17/2019-05-20/2019-05-21/2019-05-22,2019-05-23
000180,2019-05-24,buy,1910,0.731,2019-05-17/2019-05-20/2019-05-21/2019-05-22/2019-05-23,2019-05-24
000180,2019-05-30,buy,1865,0.77,2019-05-23/2019-05-24/2019-05-27/2019-05-28/2019-05-29,2019-05-30
000180,2019-05-31,buy,1900,0.748,2019-05-23/2019-05-24/2019-05-27/2019-05-28/2019-05-29/2019-05-30,2019-05-31
000180,2019-06-03,buy,1940,0.751,2019-05-23/2019-05-24/2019-05-27/2019-05-28/2019-05-29/2019-05-30/2019-05-31,2019-06-03
000180,2019-06-17,sell,1985,0.703,2019-06-11/2019-06-12/2019-06-13/2019-06-14,2019-06-21
000180,2019-07-03,sell,1975,0.771,2019-06-24/2019-06-25/2019-06-26/2019-06-27/2019-06-28/2019-07-01/2019-07-02,2020-06-11
000180,2019-07-26,sell,1870,0.707,2019-07-22/2019-07-23/2019-07-24/2019-07-25,2020-07-10
000180,2019-08-01,buy,1775,0.705,2019-07-26/2019-07-29/2019-07-30/2019-07-31,2019-08-01
000180,2019-08-08,buy,1700,0.783,2019-08-02/2019-08-05/2019-08-06/2019-08-07,2019-08-08
000180,2019-08-09,buy,1710,0.85,2019-08-02/2019-08-05/2019-08-06/2019-08-07/2019-08-08,2019-08-09
000180,2019-08-26,sell,1765,0.736,2019-08-21/2019-08-22/2019-08-23,2019-08-26
000180,2019-09-10,buy,1750,0.798,2019-09-04/2019-09-05/2019-09-06/2019-09-09,2020-08-21
000180,2019-09-26,sell,1820,0.779,2019-09-16/2019-09-17/2019-09-18/2019-09-19/2019-09-20/2019-09-23/2019-09-24/2019-09-25,2019-11-18
000180,2019-10-01,buy,1800,0.734,2019-09-23/2019-09-24/2019-09-25/2019-09-26/2019-09-27/2019-09-30,2019-10-01
000180,2019-10-07,buy,1780,0.803,2019-09-24/2019-09-25/2019-09-26/2019-09-27/2019-09-30/2019-10-01/2019-10-02/2019-10-04,2019-10-07
000180,2019-10-08,buy,1770,0.749,2019-09-24/2019-09-25/2019-09-26/2019-09-27/2019-09-30/2019-10-01/2019-10-02/2019-10-04/2019-10-07,2019-10-08
000180,2019-10-16,buy,1770,0.706,2019-09-25/2019-09-26/2019-09-27/2019-09-30/2019-10-01/2019-10-02/2019-10-04/2019-10-07/2019-10-08/2019-10-10/2019-10-11/2019-10-14/2019-10-15,2019-10-16
000180,2019-10-18,buy,1750,0.764,2019-09-27/2019-09-30/2019-10-01/2019-10-02/2019-10-04/2019-10-07/2019-10-08/2019-10-10/2019-10-11/2019-10-14/2019-10-15/2019-10-16/2019-10-17,2019-10-18
000180,2019-11-06,buy,1710,0.815,2019-10-24/2019-10-25/2019-10-28/2019-10-29/2019-10-30/2019-10-31/2019-11-01/2019-11-04/2019-11-05,2019-11-06
000180,2019-11-08,buy,1695,0.806,2019-10-24/2019-10-25/2019-10-28/2019-10-29/2019-10-30/2019-10-31/2019-11-01/2019-11-04/2019-11-05/2019-11-06/2019-11-07,2019-11-08
000180,2019-11-11,buy,1660,0.805,2019-10-28/2019-10-29/2019-10-30/2019-10-31/2019-11-01/2019-11-04/2019-11-05/2019-11-06/2019-11-07/2019-11-08,2019-11-11
000180,2019-11-14,buy,1670,0.76,2019-11-07/2019-11-08/2019-11-11/2019-11-12/2019-11-13,2019-11-14
000180,2019-11-15,buy,1670,0.744,2019-11-08/2019-11-11/2019-11-12/2019-11-13/2019-11-14,2019-11-15
000180,2019-12-06,buy,1595,0.724,2019-11-29/2019-12-02/2019-12-03/2019-12-04/2019-12-05,2019-12-06
000180,2019-12-11,buy,1550,0.834,2019-12-03/2019-12-04/2019-12-05/2019-12-06/2019-12-09/2019-12-10,2019-12-11
000180,2019-12-17,buy,1570,0.727,2019-12-09/2019-12-10/2019-12-11/2019-12-12/2019-12-13/2019-12-16,2019-12-17
000180,2019-12-18,buy,1565,0.751,2019-12-09/2019-12-10/2019-12-11/2019-12-12/2019-12-13/2019-12-16/2019-12-17,2019-12-18
000180,2020-01-07,sell,1600,0.746,2019-12-26/2019-12-27/2019-12-30/2020-01-02/2020-01-03/2020-01-06,2020-01-20
000180,2020-01-10,buy,1595,0.72,2020-01-07/2020-01-08/2020-01-09,2020-01-13
000180,2020-01-29,sell,1600,0.727,2020-01-16/2020-01-17/2020-01-20/2020-01-21/2020-01-22/2020-01-23/2020-01-28,2020-02-24
000180,2020-02-03,buy,1525,0.823,2020-01-29/2020-01-30/2020-01-31,2020-02-03
000180,2020-02-04,buy,1550,0.84,2020-01-29/2020-01-30/2020-01-31/2020-02-03,2020-02-04
000180,2020-02-05,buy,1555,0.785,2020-01-29/2020-01-30/2020-01-31/2020-02-03/2020-02-04,2020-02-05
000180,2020-02-27,buy,1400,0.777,2020-02-21/2020-02-24/2020-02-25/2020-02-26,2020-02-27
000180,2020-03-04,buy,1380,0.753,2020-02-27/2020-02-28/2020-03-02/2020-03-03,2020-03-06
000180,2020-03-05,buy,1450,0.737,2020-02-27/2020-02-28/2020-03-02/2020-03-03/2020-03-04,2020-03-11
000180,2020-03-12,buy,1340,0.746,2020-03-06/2020-03-09/2020-03-10/2020-03-11,2020-03-12
000180,2020-03-13,buy,1235,0.784,2020-03-06/2020-03-09/2020-03-10/2020-03-11/2020-03-12,2020-03-13
000180,2020-03-17,buy,1170,0.721,2020-03-12/2020-03-13/2020-03-16,2020-03-17
000180,2020-03-23,buy,1040,0.725,2020-03-18/2020-03-19/2020-03-20,2020-03-25
000180,2020-03-24,buy,1070,0.729,2020-03-18/2020-03-19/2020-03-20/2020-03-23,2020-04-24
000180,2020-03-25,buy,1135,0.788,2020-03-18/2020-03-19/2020-03-20/2020-03-23/2020-03-24,2021-03-12
000180,2020-04-17,buy,1435,0.705,2020-04-09/2020-04-10/2020-04-13/2020-04-14/2020-04-16,2021-04-08
000180,2020-05-11,sell,1560,0.711,2020-04-28/2020-04-29/2020-05-04/2020-05-06/2020-05-07/2020-05-08,2020-05-11
000180,2020-05-13,sell,1490,0.743,2020-04-28/2020-04-29/2020-05-04/2020-05-06/2020-05-07/2020-05-08/2020-05-11/2020-05-12,2020-05-18
000180,2020-06-17,buy,1425,0.769,2020-06-11/2020-06-12/2020-06-15/2020-06-16,2020-07-06
000180,2020-07-21,sell,1685,0.823,2020-07-14/2020-07-15/2020-07-16/2020-07-17/2020-07-20,2020-07-22
000180,2020-07-27,buy,1675,0.72,2020-07-17/2020-07-20/2020-07-21/2020-07-22/2020-07-23/2020-07-24,2020-07-27
