Ticker,Date,Label,Close,Probability,Range,Detect
000270,2018-02-07,sell,34050,0.888,2018-01-30/2018-01-31/2018-02-01/2018-02-02/2018-02-05/2018-02-06,2019-01-02
000270,2018-03-05,sell,33400,0.906,2018-02-20/2018-02-21/2018-02-22/2018-02-23/2018-02-26/2018-02-27/2018-02-28/2018-03-02,2019-02-13
000270,2018-03-30,sell,31000,0.709,2018-03-27/2018-03-28/2018-03-29,2019-03-20
000270,2018-04-04,buy,32550,0.704,2018-03-29/2018-03-30/2018-04-02/2018-04-03,2019-01-09
000270,2018-05-23,sell,33650,0.723,2018-04-27/2018-04-30/2018-05-02/2018-05-03/2018-05-04/2018-05-08/2018-05-09/2018-05-10/2018-05-11/2018-05-14/2018-05-15/2018-05-16/2018-05-17/2018-05-18/2018-05-21,2019-03-21
000270,2018-05-24,sell,32700,0.756,2018-04-30/2018-05-02/2018-05-03/2018-05-04/2018-05-08/2018-05-09/2018-05-10/2018-05-11/2018-05-14/2018-05-15/2018-05-16/2018-05-17/2018-05-18/2018-05-21/2018-05-23,2019-02-07
000270,2018-05-25,sell,32250,0.765,2018-04-30/2018-05-02/2018-05-03/2018-05-04/2018-05-08/2018-05-09/2018-05-10/2018-05-11/2018-05-14/2018-05-15/2018-05-16/2018-05-17/2018-05-18/2018-05-21/2018-05-23/2018-05-24,2019-01-02
000270,2018-06-04,buy,33750,0.75,2018-05-24/2018-05-25/2018-05-28/2018-05-29/2018-05-30/2018-05-31/2018-06-01,2019-04-19
000270,2018-06-07,sell,33400,0.722,2018-06-01/2018-06-04/2018-06-05,2019-05-24
000270,2018-07-09,buy,31400,0.845,2018-07-03/2018-07-04/2018-07-05/2018-07-06,2019-01-02
000270,2018-08-07,buy,31850,0.728,2018-07-27/2018-07-30/2018-07-31/2018-08-01/2018-08-02/2018-08-03/2018-08-06,2019-04-25
000270,2018-10-02,sell,34750,0.848,2018-09-17/2018-09-18/2018-09-19/2018-09-20/2018-09-21/2018-09-27/2018-09-28/2018-10-01,2019-01-02
000270,2018-10-29,buy,28000,0.827,2018-10-24/2018-10-25/2018-10-26,2019-01-02
000270,2018-11-27,buy,29450,0.725,2018-11-21/2018-11-22/2018-11-23/2018-11-26,2019-02-08
000270,2018-12-28,sell,33700,0.736,2018-12-14/2018-12-17/2018-12-18/2018-12-19/2018-12-20/2018-12-21/2018-12-24/2018-12-26/2018-12-27,2019-01-02
000270,2019-01-07,buy,34200,0.783,2019-01-02/2019-01-03/2019-01-04,2019-12-16
000270,2019-01-08,sell,33800,0.756,2019-01-03/2019-01-04/2019-01-07,2019-01-14
000270,2019-01-09,sell,34800,0.723,2019-01-03/2019-01-04/2019-01-07/2019-01-08,2019-01-10
000270,2019-01-28,sell,34850,0.744,2019-01-17/2019-01-18/2019-01-21/2019-01-22/2019-01-23/2019-01-24/2019-01-25,2019-01-28
000270,2019-01-29,buy,34950,0.774,2019-01-23/2019-01-24/2019-01-25/2019-01-28,2019-01-29
000270,2019-02-12,sell,37000,0.702,2019-01-29/2019-01-30/2019-01-31/2019-02-01/2019-02-07/2019-02-08/2019-02-11,2019-02-13
000270,2019-02-14,sell,36500,0.833,2019-01-29/2019-01-30/2019-01-31/2019-02-01/2019-02-07/2019-02-08/2019-02-11/2019-02-12/2019-02-13,2019-02-14
000270,2019-02-20,buy,35200,0.817,2019-02-12/2019-02-13/2019-02-14/2019-02-15/2019-02-18/2019-02-19,2019-02-20
000270,2019-03-06,buy,34500,0.751,2019-02-28/2019-03-04/2019-03-05,2019-03-06
000270,2019-03-07,buy,34200,0.793,2019-02-28/2019-03-04/2019-03-05/2019-03-06,2019-03-07
000270,2019-03-11,buy,33900,0.747,2019-03-04/2019-03-05/2019-03-06/2019-03-07/2019-03-08,2019-03-11
000270,2019-03-13,buy,34350,0.786,2019-03-05/2019-03-06/2019-03-07/2019-03-08/2019-03-11/2019-03-12,2019-04-12
000270,2019-04-09,buy,38950,0.737,2019-04-04/2019-04-05/2019-04-08,2020-03-31
000270,2019-04-19,sell,42500,0.727,2019-04-15/2019-04-16/2019-04-17/2019-04-18,2019-04-19
000270,2019-04-23,sell,43150,0.778,2019-04-15/2019-04-16/2019-04-17/2019-04-18/2019-04-19/2019-04-22,2019-04-23
000270,2019-04-24,sell,43900,0.799,2019-04-15/2019-04-16/2019-04-17/2019-04-18/2019-04-19/2019-04-22/2019-04-23,2019-04-24
000270,2019-05-07,sell,44300,0.848,2019-04-26/2019-04-29/2019-04-30/2019-05-02/2019-05-03,2019-05-07
000270,2019-05-16,buy,42350,0.76,2019-05-08/2019-05-09/2019-05-10/2019-05-13/2019-05-14/2019-05-15,2019-05-16
000270,2019-05-20,buy,42650,0.836,2019-05-08/2019-05-09/2019-05-10/2019-05-13/2019-05-14/2019-05-15/2019-05-16/2019-05-17,2019-05-20
000270,2019-05-22,buy,41150,0.772,2019-05-08/2019-05-09/2019-05-10/2019-05-13/2019-05-14/2019-05-15/2019-05-16/2019-05-17/2019-05-20/2019-05-21,2019-05-22
000270,2019-06-05,buy,41650,0.728,2019-05-30/2019-05-31/2019-06-03/2019-06-04,2019-07-04
000270,2019-07-02,sell,42950,0.751,2019-06-21/2019-06-24/2019-06-25/2019-06-26/2019-06-27/2019-06-28/2019-07-01,2019-07-02
000270,2019-07-05,buy,43400,0.734,2019-06-28/2019-07-01/2019-07-02/2019-07-03/2019-07-04,2019-07-22
000270,2019-08-08,buy,43050,0.774,2019-08-05/2019-08-06/2019-08-07,2020-07-01
000270,2019-08-09,buy,43450,0.718,2019-08-05/2019-08-06/2019-08-07/2019-08-08,2019-09-27
000270,2019-09-27,sell,45350,0.838,2019-09-20/2019-09-23/2019-09-24/2019-09-25/2019-09-26,2019-09-27
000270,2019-10-16,buy,41400,0.749,2019-10-11/2019-10-14/2019-10-15,2019-10-16
000270,2019-10-17,buy,40650,0.723,2019-10-11/2019-10-14/2019-10-15/2019-10-16,2019-10-18
000270,2019-10-25,buy,41650,0.719,2019-10-11/2019-10-14/2019-10-15/2019-10-16/2019-10-17/2019-10-18/2019-10-21/2019-10-22/2019-10-23/2019-10-24,2019-10-25
000270,2019-12-03,buy,43000,0.811,2019-11-28/2019-11-29/2019-12-02,2019-12-03
000270,2019-12-04,buy,42950,0.721,2019-11-28/2019-11-29/2019-12-02/2019-12-03,2019-12-04
000270,2019-12-06,buy,43800,0.866,2019-11-28/2019-11-29/2019-12-02/2019-12-03/2019-12-04/2019-12-05,2019-12-06
000270,2019-12-20,sell,44700,0.749,2019-12-10/2019-12-11/2019-12-12/2019-12-13/2019-12-16/2019-12-17/2019-12-18/2019-12-19,2019-12-26
000270,2019-12-30,sell,44300,0.733,2019-12-10/2019-12-11/2019-12-12/2019-12-13/2019-12-16/2019-12-17/2019-12-18/2019-12-19/2019-12-20/2019-12-23/2019-12-24/2019-12-26/2019-12-27,2020-01-07
000270,2020-01-02,sell,42500,0.805,2019-12-10/2019-12-11/2019-12-12/2019-12-13/2019-12-16/2019-12-17/2019-12-18/2019-12-19/2019-12-20/2019-12-23/2019-12-24/2019-12-26/2019-12-27/2019-12-30,2020-01-15
000270,2020-01-06,buy,41900,0.794,2019-12-30/2020-01-02/2020-01-03,2020-01-06
000270,2020-01-07,buy,42050,0.776,2019-12-30/2020-01-02/2020-01-03/2020-01-06,2020-01-07
000270,2020-01-15,buy,41200,0.779,2020-01-08/2020-01-09/2020-01-10/2020-01-13/2020-01-14,2020-01-20
000270,2020-01-29,sell,42550,0.75,2020-01-21/2020-01-22/2020-01-23/2020-01-28,2020-10-20
000270,2020-01-30,sell,41950,0.704,2020-01-21/2020-01-22/2020-01-23/2020-01-28/2020-01-29,2020-10-16
000270,2020-01-31,sell,40900,0.71,2020-01-20/2020-01-21/2020-01-22/2020-01-23/2020-01-28/2020-01-29/2020-01-30,2021-01-05
