Ticker,Date,Label,Close,Probability,Range,Detect
000500,2018-01-15,buy,19423,0.727,2018-01-03/2018-01-04/2018-01-05/2018-01-08/2018-01-09/2018-01-10/2018-01-11/2018-01-12,2019-01-03
000500,2018-02-01,sell,21753,0.826,2018-01-29/2018-01-30/2018-01-31,2019-01-02
000500,2018-03-06,buy,19897,0.889,2018-02-14/2018-02-19/2018-02-20/2018-02-21/2018-02-22/2018-02-23/2018-02-26/2018-02-27/2018-02-28/2018-03-02/2018-03-05,2019-01-07
000500,2018-03-07,buy,20631,0.871,2018-02-14/2018-02-19/2018-02-20/2018-02-21/2018-02-22/2018-02-23/2018-02-26/2018-02-27/2018-02-28/2018-03-02/2018-03-05/2018-03-06,2019-01-02
000500,2018-03-09,sell,20027,0.798,2018-03-06/2018-03-07/2018-03-08,2019-01-04
000500,2018-04-13,buy,20070,0.706,2018-04-03/2018-04-04/2018-04-05/2018-04-06/2018-04-09/2018-04-10/2018-04-11/2018-04-12,2019-01-02
000500,2018-05-17,sell,24602,0.819,2018-05-11/2018-05-14/2018-05-15/2018-05-16,2019-01-02
000500,2018-05-30,sell,24861,0.779,2018-05-25/2018-05-28/2018-05-29,2019-05-20
000500,2018-06-15,sell,21969,0.712,2018-06-11/2018-06-12/2018-06-14,2019-06-11
000500,2018-07-19,sell,19595,0.795,2018-07-09/2018-07-10/2018-07-11/2018-07-12/2018-07-13/2018-07-16/2018-07-17/2018-07-18,2019-07-05
000500,2018-09-05,buy,18257,0.727,2018-08-23/2018-08-24/2018-08-27/2018-08-28/2018-08-29/2018-08-30/2018-08-31/2018-09-03/2018-09-04,2019-07-02
000500,2018-09-06,buy,18214,0.701,2018-08-22/2018-08-23/2018-08-24/2018-08-27/2018-08-28/2018-08-29/2018-08-30/2018-08-31/2018-09-03/2018-09-04/2018-09-05,2019-06-25
000500,2018-09-11,buy,18732,0.725,2018-08-22/2018-08-23/2018-08-24/2018-08-27/2018-08-28/2018-08-29/2018-08-30/2018-08-31/2018-09-03/2018-09-04/2018-09-05/2018-09-06/2018-09-07/2018-09-10,2019-06-26
000500,2018-09-18,sell,19077,0.739,2018-09-12/2018-09-13/2018-09-14/2018-09-17,2019-01-08
000500,2018-09-19,sell,18473,0.866,2018-09-12/2018-09-13/2018-09-14/2018-09-17/2018-09-18,2019-03-04
000500,2018-09-20,sell,18214,0.73,2018-09-12/2018-09-13/2018-09-14/2018-09-17/2018-09-18/2018-09-19,2019-07-09
000500,2018-10-12,sell,17653,0.742,2018-10-02/2018-10-04/2018-10-05/2018-10-08/2018-10-10/2018-10-11,2019-10-01
000500,2018-11-01,buy,14502,0.702,2018-10-26/2018-10-29/2018-10-30/2018-10-31,2019-01-02
000500,2018-11-02,buy,15279,0.838,2018-10-26/2018-10-29/2018-10-30/2018-10-31/2018-11-01,2019-06-12
000500,2018-12-20,buy,15020,0.803,2018-12-10/2018-12-11/2018-12-12/2018-12-13/2018-12-14/2018-12-17/2018-12-18/2018-12-19,2019-01-04
000500,2019-01-10,buy,14977,0.785,2018-12-21/2018-12-24/2018-12-26/2018-12-27/2018-12-28/2019-01-02/2019-01-03/2019-01-04/2019-01-07/2019-01-08/2019-01-09,2019-01-14
000500,2019-02-08,buy,16229,0.719,2019-01-30/2019-01-31/2019-02-01/2019-02-07,2019-07-11
000500,2019-02-22,sell,16617,0.742,2019-02-13/2019-02-14/2019-02-15/2019-02-18/2019-02-19/2019-02-20/2019-02-21,2019-03-21
000500,2019-02-25,sell,16531,0.813,2019-02-13/2019-02-14/2019-02-15/2019-02-18/2019-02-19/2019-02-20/2019-02-21/2019-02-22,2019-03-20
000500,2019-03-04,sell,16099,0.709,2019-01-30/2019-01-31/2019-02-01/2019-02-07/2019-02-08/2019-02-11/2019-02-12/2019-02-13/2019-02-14/2019-02-15/2019-02-18/2019-02-19/2019-02-20/2019-02-21/2019-02-22/2019-02-25/2019-02-26/2019-02-27/2019-02-28,2019-03-05
000500,2019-03-06,buy,16013,0.756,2019-02-27/2019-02-28/2019-03-04/2019-03-05,2019-03-06
000500,2019-03-27,buy,15193,0.734,2019-03-22/2019-03-25/2019-03-26,2020-03-06
000500,2019-04-11,buy,15279,0.744,2019-04-04/2019-04-05/2019-04-08/2019-04-09/2019-04-10,2020-03-20
000500,2019-04-19,sell,15754,0.739,2019-04-12/2019-04-15/2019-04-16/2019-04-17/2019-04-18,2019-07-08
000500,2019-05-31,buy,16013,0.8,2019-05-15/2019-05-16/2019-05-17/2019-05-20/2019-05-21/2019-05-22/2019-05-23/2019-05-24/2019-05-27/2019-05-28/2019-05-29/2019-05-30,2019-07-17
000500,2019-06-19,sell,16790,0.705,2019-06-10/2019-06-11/2019-06-12/2019-06-13/2019-06-14/2019-06-17/2019-06-18,2019-06-24
000500,2019-07-09,sell,16315,0.724,2019-06-28/2019-07-01/2019-07-02/2019-07-03/2019-07-04/2019-07-05/2019-07-08,2019-07-09
000500,2019-07-10,buy,16445,0.711,2019-07-05/2019-07-08/2019-07-09,2019-07-10
000500,2019-07-16,buy,16272,0.732,2019-07-05/2019-07-08/2019-07-09/2019-07-10/2019-07-11/2019-07-12/2019-07-15,2019-07-16
000500,2019-07-17,buy,16142,0.811,2019-07-08/2019-07-09/2019-07-10/2019-07-11/2019-07-12/2019-07-15/2019-07-16,2019-07-17
000500,2019-07-18,buy,16358,0.82,2019-07-08/2019-07-09/2019-07-10/2019-07-11/2019-07-12/2019-07-15/2019-07-16/2019-07-17,2019-07-18
000500,2019-08-07,buy,13812,0.76,2019-08-02/2019-08-05/2019-08-06,2019-08-07
000500,2019-08-09,buy,14545,0.773,2019-08-05/2019-08-06/2019-08-07/2019-08-08,2019-08-09
000500,2019-10-08,buy,15927,0.768,2019-08-22/2019-08-23/2019-08-26/2019-08-27/2019-08-28/2019-08-29/2019-08-30/2019-09-02/2019-09-03/2019-09-04/2019-09-05/2019-09-06/2019-09-09/2019-09-10/2019-09-11/2019-09-16/2019-09-17/2019-09-18/2019-09-19/2019-09-20/2019-09-23/2019-09-24/2019-09-25/2019-09-26/2019-09-27/2019-09-30/2019-10-01/2019-10-02/2019-10-04/2019-10-07,2019-11-20
000500,2019-10-10,buy,15624,0.708,2019-08-22/2019-08-23/2019-08-26/2019-08-27/2019-08-28/2019-08-29/2019-08-30/2019-09-02/2019-09-03/2019-09-04/2019-09-05/2019-09-06/2019-09-09/2019-09-10/2019-09-11/2019-09-16/2019-09-17/2019-09-18/2019-09-19/2019-09-20/2019-09-23/2019-09-24/2019-09-25/2019-09-26/2019-09-27/2019-09-30/2019-10-01/2019-10-02/2019-10-04/2019-10-07/2019-10-08,2019-12-03
000500,2019-10-11,sell,15668,0.708,2019-10-07/2019-10-08/2019-10-10,2019-10-25
000500,2019-10-24,buy,15668,0.729,2019-10-10/2019-10-11/2019-10-14/2019-10-15/2019-10-16/2019-10-17/2019-10-18/2019-10-21/2019-10-22/2019-10-23,2019-12-26
000500,2019-11-07,buy,16401,0.725,2019-10-30/2019-10-31/2019-11-01/2019-11-04/2019-11-05/2019-11-06,2020-10-26
000500,2019-12-02,sell,18473,0.706,2019-11-26/2019-11-27/2019-11-28/2019-11-29,2019-12-03
000500,2019-12-10,sell,19984,0.743,2019-12-03/2019-12-04/2019-12-05/2019-12-06/2019-12-09,2019-12-10
000500,2019-12-13,sell,20717,0.708,2019-12-09/2019-12-10/2019-12-11/2019-12-12,2019-12-13
000500,2019-12-16,sell,20717,0.71,2019-12-10/2019-12-11/2019-12-12/2019-12-13,2019-12-16
000500,2019-12-23,sell,21322,0.752,2019-12-17/2019-12-18/2019-12-19/2019-12-20,2019-12-23
000500,2019-12-27,buy,19638,0.793,2019-12-19/2019-12-20/2019-12-23/2019-12-24/2019-12-26,2019-12-27
000500,2020-01-23,buy,17092,0.705,2020-01-17/2020-01-20/2020-01-21/2020-01-22,2020-02-17
000500,2020-01-28,buy,17049,0.735,2020-01-17/2020-01-20/2020-01-21/2020-01-22/2020-01-23,2020-02-14
000500,2020-02-19,sell,17351,0.737,2020-02-10/2020-02-11/2020-02-12/2020-02-13/2020-02-14/2020-02-17/2020-02-18,2020-02-25
000500,2020-02-21,buy,17092,0.791,2020-02-17/2020-02-18/2020-02-19/2020-02-20,2020-02-21
000500,2020-02-24,buy,16747,0.752,2020-02-17/2020-02-18/2020-02-19/2020-02-20/2020-02-21,2020-02-24
000500,2020-02-25,buy,17178,0.715,2020-02-18/2020-02-19/2020-02-20/2020-02-21/2020-02-24,2020-02-25
000500,2020-03-03,buy,15452,0.76,2020-02-27/2020-02-28/2020-03-02,2020-03-03
000500,2020-03-04,buy,15840,0.776,2020-02-27/2020-02-28/2020-03-02/2020-03-03,2020-03-04
000500,2020-03-05,buy,15754,0.726,2020-02-27/2020-02-28/2020-03-02/2020-03-03/2020-03-04,2020-03-05
000500,2020-03-25,buy,10445,0.776,2020-03-20/2020-03-23/2020-03-24,2020-03-26
000500,2020-03-26,buy,11092,0.747,2020-03-20/2020-03-23/2020-03-24/2020-03-25,2020-03-27
000500,2020-06-12,sell,14502,0.727,2020-06-02/2020-06-03/2020-06-04/2020-06-05/2020-06-08/2020-06-09/2020-06-10/2020-06-11,2020-06-15
000500,2020-06-16,buy,14286,0.73,2020-06-11/2020-06-12/2020-06-15,2020-06-16
000500,2020-08-21,sell,15409,0.763,2020-08-18/2020-08-19/2020-08-20,2020-08-21
000500,2020-08-26,buy,15883,0.715,2020-08-19/2020-08-20/2020-08-21/2020-08-24/2020-08-25,2021-08-13
000500,2020-09-09,sell,22271,0.854,2020-09-04/2020-09-07/2020-09-08,2020-09-09
000500,2020-09-25,buy,17610,0.721,2020-09-21/2020-09-22/2020-09-23/2020-09-24,2020-09-25
000500,2020-10-14,sell,19595,0.701,2020-10-07/2020-10-08/2020-10-12/2020-10-13,2020-12-18
000500,2020-10-15,sell,18991,0.744,2020-10-07/2020-10-08/2020-10-12/2020-10-13/2020-10-14,2020-12-16
000500,2020-11-03,buy,18732,0.725,2020-10-28/2020-10-29/2020-10-30/2020-11-02,2020-12-28
000500,2020-11-04,buy,18257,0.74,2020-10-28/2020-10-29/2020-10-30/2020-11-02/2020-11-03,2020-12-23
000500,2020-11-24,sell,19941,0.749,2020-11-19/2020-11-20/2020-11-23,2021-01-06
000500,2021-01-26,sell,20588,0.815,2021-01-19/2021-01-20/2021-01-21/2021-01-22/2021-01-25,2021-01-26
000500,2021-02-03,buy,18732,0.753,2021-01-28/2021-01-29/2021-02-01/2021-02-02,2021-02-05
000500,2021-03-02,buy,17912,0.722,2021-02-22/2021-02-23/2021-02-24/2021-02-25/2021-02-26,2021-03-02
000500,2021-03-03,buy,18128,0.71,2021-02-22/2021-02-23/2021-02-24/2021-02-25/2021-02-26/2021-03-02,2021-03-03
000500,2021-03-05,buy,17610,0.783,2021-02-23/2021-02-24/2021-02-25/2021-02-26/2021-03-02/2021-03-03/2021-03-04,2021-03-05
000500,2021-03-12,buy,18041,0.749,2021-03-03/2021-03-04/2021-03-05/2021-03-08/2021-03-09/2021-03-10/2021-03-11,2021-03-18
000500,2021-03-15,buy,18128,0.777,2021-02-25/2021-02-26/2021-03-02/2021-03-03/2021-03-04/2021-03-05/2021-03-08/2021-03-09/2021-03-10/2021-03-11/2021-03-12,2021-05-03
000500,2021-03-29,sell,25724,0.785,2021-03-23/2021-03-24/2021-03-25/2021-03-26,2021-03-29
000500,2021-04-05,sell,25940,0.759,2021-03-26/2021-03-29/2021-03-30/2021-03-31/2021-04-01/2021-04-02,2021-04-06
000500,2021-04-07,sell,24214,0.856,2021-03-26/2021-03-29/2021-03-30/2021-03-31/2021-04-01/2021-04-02/2021-04-05/2021-04-06,2021-04-07
000500,2021-04-08,buy,24084,0.71,2021-04-05/2021-04-06/2021-04-07,2021-04-08
000500,2021-04-13,buy,22530,0.753,2021-04-06/2021-04-07/2021-04-08/2021-04-09/2021-04-12,2021-04-13
000500,2021-04-19,buy,24041,0.715,2021-04-09/2021-04-12/2021-04-13/2021-04-14/2021-04-15/2021-04-16,2021-06-28
000500,2021-05-06,buy,23480,0.737,2021-04-30/2021-05-03/2021-05-04,2021-05-06
000500,2021-05-20,buy,23178,0.713,2021-05-11/2021-05-12/2021-05-13/2021-05-14/2021-05-17/2021-05-18,2021-05-20
000500,2021-05-24,buy,22746,0.719,2021-05-14/2021-05-17/2021-05-18/2021-05-20/2021-05-21,2021-05-24
000500,2021-05-25,buy,22876,0.816,2021-05-14/2021-05-17/2021-05-18/2021-05-20/2021-05-21/2021-05-24,2021-05-25
000500,2021-05-27,buy,23307,0.816,2021-05-14/2021-05-17/2021-05-18/2021-05-20/2021-05-21/2021-05-24/2021-05-25/2021-05-26,2021-07-14
000500,2021-05-28,buy,23825,0.78,2021-05-17/2021-05-18/2021-05-20/2021-05-21/2021-05-24/2021-05-25/2021-05-26/2021-05-27,2021-06-03
000500,2021-05-31,buy,24990,0.816,2021-05-17/2021-05-18/2021-05-20/2021-05-21/2021-05-24/2021-05-25/2021-05-26/2021-05-27/2021-05-28,2021-06-04
000500,2021-06-08,sell,32803,0.75,2021-06-02/2021-06-03/2021-06-04/2021-06-07,2021-06-09
000500,2021-06-09,sell,33062,0.813,2021-06-02/2021-06-03/2021-06-04/2021-06-07/2021-06-08,2021-06-15
000500,2021-06-15,buy,32242,0.736,2021-06-08/2021-06-09/2021-06-10/2021-06-11/2021-06-14,2021-06-15
000500,2021-06-30,buy,28702,0.816,2021-06-22/2021-06-23/2021-06-24/2021-06-25/2021-06-28/2021-06-29,2021-06-30
000500,2021-07-15,sell,29825,0.71,2021-07-09/2021-07-12/2021-07-13/2021-07-14,2021-09-13
000500,2021-07-23,buy,29695,0.775,2021-07-14/2021-07-15/2021-07-16/2021-07-19/2021-07-20/2021-07-21/2021-07-22,2021-07-23
000500,2021-08-10,buy,27235,0.776,2021-08-02/2021-08-03/2021-08-04/2021-08-05/2021-08-06/2021-08-09,2021-08-10
000500,2021-08-23,buy,24429,0.772,2021-08-18/2021-08-19/2021-08-20,2021-08-23
000500,2021-08-24,buy,25552,0.763,2021-08-18/2021-08-19/2021-08-20/2021-08-23,2021-09-27
000500,2021-08-25,buy,25724,0.836,2021-08-18/2021-08-19/2021-08-20/2021-08-23/2021-08-24,2021-08-25
