Ticker,Date,Label,Close,Probability,Range,Detect
000230,2020-03-25,buy,7070,0.807,2020-03-18/2020-03-19/2020-03-20/2020-03-23/2020-03-24,2020-03-26
000230,2020-03-31,buy,7680,0.77,2020-03-25/2020-03-26/2020-03-27/2020-03-30,2021-03-24
000230,2020-04-07,buy,8070,0.712,2020-04-01/2020-04-02/2020-04-03/2020-04-06,2021-03-30
000230,2020-05-19,sell,8770,0.704,2020-04-29/2020-05-04/2020-05-06/2020-05-07/2020-05-08/2020-05-11/2020-05-12/2020-05-13/2020-05-14/2020-05-15/2020-05-18,2021-03-03
000230,2020-06-16,sell,9370,0.718,2020-06-05/2020-06-08/2020-06-09/2020-06-10/2020-06-11/2020-06-12/2020-06-15,2020-06-17
000230,2020-06-19,sell,9330,0.75,2020-06-16/2020-06-17/2020-06-18,2021-04-08
000230,2020-06-22,sell,9330,0.839,2020-06-15/2020-06-16/2020-06-17/2020-06-18/2020-06-19,2020-06-25
000230,2020-07-03,buy,8990,0.759,2020-06-18/2020-06-19/2020-06-22/2020-06-23/2020-06-24/2020-06-25/2020-06-26/2020-06-29/2020-06-30/2020-07-01/2020-07-02,2020-07-03
000230,2020-07-06,buy,8940,0.783,2020-06-18/2020-06-19/2020-06-22/2020-06-23/2020-06-24/2020-06-25/2020-06-26/2020-06-29/2020-06-30/2020-07-01/2020-07-02/2020-07-03,2020-07-06
000230,2020-07-07,buy,8910,0.712,2020-06-18/2020-06-19/2020-06-22/2020-06-23/2020-06-24/2020-06-25/2020-06-26/2020-06-29/2020-06-30/2020-07-01/2020-07-02/2020-07-03/2020-07-06,2020-07-07
000230,2020-07-08,buy,8910,0.731,2020-06-19/2020-06-22/2020-06-23/2020-06-24/2020-06-25/2020-06-26/2020-06-29/2020-06-30/2020-07-01/2020-07-02/2020-07-03/2020-07-06/2020-07-07,2020-07-08
000230,2020-07-20,buy,8650,0.72,2020-07-13/2020-07-14/2020-07-15/2020-07-16/2020-07-17,2020-08-31
000230,2020-07-21,buy,8820,0.702,2020-07-13/2020-07-14/2020-07-15/2020-07-16/2020-07-17/2020-07-20,2020-11-17
000230,2020-07-22,buy,9070,0.709,2020-06-30/2020-07-01/2020-07-02/2020-07-03/2020-07-06/2020-07-07/2020-07-08/2020-07-09/2020-07-10/2020-07-13/2020-07-14/2020-07-15/2020-07-16/2020-07-17/2020-07-20/2020-07-21,2020-07-28
000230,2020-08-21,sell,9830,0.743,2020-08-18/2020-08-19/2020-08-20,2020-08-25
000230,2020-09-03,sell,10450,0.744,2020-08-27/2020-08-28/2020-08-31/2020-09-01/2020-09-02,2020-09-04
000230,2020-09-07,sell,10150,0.822,2020-08-27/2020-08-28/2020-08-31/2020-09-01/2020-09-02/2020-09-03/2020-09-04,2020-09-07
000230,2020-09-10,buy,9900,0.708,2020-09-03/2020-09-04/2020-09-07/2020-09-08/2020-09-09,2020-09-10
000230,2020-09-24,buy,8810,0.766,2020-09-21/2020-09-22/2020-09-23,2020-09-24
000230,2020-10-05,buy,9270,0.704,2020-09-21/2020-09-22/2020-09-23/2020-09-24/2020-09-25/2020-09-28/2020-09-29,2020-10-07
000230,2020-10-22,buy,8990,0.709,2020-10-12/2020-10-13/2020-10-14/2020-10-15/2020-10-16/2020-10-19/2020-10-20/2020-10-21,2020-12-24
000230,2020-10-23,buy,9130,0.723,2020-10-08/2020-10-12/2020-10-13/2020-10-14/2020-10-15/2020-10-16/2020-10-19/2020-10-20/2020-10-21/2020-10-22,2021-09-30
000230,2020-10-26,buy,9200,0.872,2020-10-08/2020-10-12/2020-10-13/2020-10-14/2020-10-15/2020-10-16/2020-10-19/2020-10-20/2020-10-21/2020-10-22/2020-10-23,2021-09-28
000230,2020-11-26,sell,10500,0.817,2020-11-23/2020-11-24/2020-11-25,2020-11-26
000230,2020-12-03,sell,10900,0.707,2020-11-27/2020-11-30/2020-12-01/2020-12-02,2020-12-04
000230,2020-12-07,buy,10850,0.758,2020-12-01/2020-12-02/2020-12-03/2020-12-04,2020-12-07
000230,2020-12-15,sell,11250,0.76,2020-12-08/2020-12-09/2020-12-10/2020-12-11/2020-12-14,2020-12-15
000230,2020-12-21,buy,13500,0.743,2020-12-14/2020-12-15/2020-12-16/2020-12-17/2020-12-18,2021-12-08
000230,2020-12-23,sell,13300,0.843,2020-12-18/2020-12-21/2020-12-22,2020-12-23
000230,2021-01-05,buy,14300,0.762,2020-12-24/2020-12-28/2020-12-29/2020-12-30/2021-01-04,2021-12-22
000230,2021-01-12,sell,14550,0.795,2021-01-05/2021-01-06/2021-01-07/2021-01-08/2021-01-11,2021-01-12
000230,2021-01-19,buy,14600,0.737,2021-01-08/2021-01-11/2021-01-12/2021-01-13/2021-01-14/2021-01-15/2021-01-18,2021-01-19
000230,2021-01-22,sell,15600,0.753,2021-01-19/2021-01-20/2021-01-21,2021-01-26
000230,2021-01-28,sell,14950,0.78,2021-01-19/2021-01-20/2021-01-21/2021-01-22/2021-01-25/2021-01-26/2021-01-27,2021-01-28
000230,2021-02-09,sell,16050,0.736,2021-02-03/2021-02-04/2021-02-05/2021-02-08,2021-02-25
000230,2021-02-10,sell,16150,0.75,2021-02-03/2021-02-04/2021-02-05/2021-02-08/2021-02-09,2021-02-15
000230,2021-02-25,buy,15450,0.749,2021-02-19/2021-02-22/2021-02-23/2021-02-24,2021-02-25
000230,2021-03-04,buy,14800,0.8,2021-02-23/2021-02-24/2021-02-25/2021-02-26/2021-03-02/2021-03-03,2021-03-04
000230,2021-03-05,buy,14300,0.832,2021-02-23/2021-02-24/2021-02-25/2021-02-26/2021-03-02/2021-03-03/2021-03-04,2021-03-05
000230,2021-03-17,buy,14850,0.737,2021-03-03/2021-03-04/2021-03-05/2021-03-08/2021-03-09/2021-03-10/2021-03-11/2021-03-12/2021-03-15/2021-03-16,2021-03-18
000230,2021-04-07,sell,14650,0.755,2021-03-31/2021-04-01/2021-04-02/2021-04-05/2021-04-06,2021-04-09
000230,2021-04-28,sell,14500,0.72,2021-04-13/2021-04-14/2021-04-15/2021-04-16/2021-04-19/2021-04-20/2021-04-21/2021-04-22/2021-04-23/2021-04-26/2021-04-27,2021-05-21
000230,2021-04-30,buy,14050,0.788,2021-04-26/2021-04-27/2021-04-28/2021-04-29,2021-04-30
000230,2021-05-03,buy,14000,0.816,2021-04-27/2021-04-28/2021-04-29/2021-04-30,2021-05-03
000230,2021-05-04,buy,14400,0.836,2021-04-27/2021-04-28/2021-04-29/2021-04-30/2021-05-03,2021-05-04
000230,2021-05-06,buy,14400,0.834,2021-04-27/2021-04-28/2021-04-29/2021-04-30/2021-05-03/2021-05-04,2021-05-06
000230,2021-05-24,buy,13550,0.776,2021-05-11/2021-05-12/2021-05-13/2021-05-14/2021-05-17/2021-05-18/2021-05-20/2021-05-21,2021-05-24
000230,2021-05-28,buy,14050,0.727,2021-05-14/2021-05-17/2021-05-18/2021-05-20/2021-05-21/2021-05-24/2021-05-25/2021-05-26/2021-05-27,2021-06-03
000230,2021-07-06,sell,14400,0.845,2021-06-25/2021-06-28/2021-06-29/2021-06-30/2021-07-01/2021-07-02/2021-07-05,2021-08-18
000230,2021-07-07,sell,14150,0.816,2021-06-23/2021-06-24/2021-06-25/2021-06-28/2021-06-29/2021-06-30/2021-07-01/2021-07-02/2021-07-05/2021-07-06,2021-07-16
000230,2021-07-09,buy,14050,0.701,2021-07-01/2021-07-02/2021-07-05/2021-07-06/2021-07-07/2021-07-08,2021-07-09
000230,2021-07-12,buy,13950,0.708,2021-07-01/2021-07-02/2021-07-05/2021-07-06/2021-07-07/2021-07-08/2021-07-09,2021-07-12
000230,2021-07-20,buy,13650,0.704,2021-07-06/2021-07-07/2021-07-08/2021-07-09/2021-07-12/2021-07-13/2021-07-14/2021-07-15/2021-07-16/2021-07-19,2021-07-20
000230,2021-07-26,buy,13600,0.751,2021-07-16/2021-07-19/2021-07-20/2021-07-21/2021-07-22/2021-07-23,2021-07-26
000230,2021-08-12,buy,13350,0.748,2021-07-16/2021-07-19/2021-07-20/2021-07-21/2021-07-22/2021-07-23/2021-07-26/2021-07-27/2021-07-28/2021-07-29/2021-07-30/2021-08-02/2021-08-03/2021-08-04/2021-08-05/2021-08-06/2021-08-09/2021-08-10/2021-08-11,2021-08-12
000230,2021-08-13,buy,13200,0.708,2021-07-16/2021-07-19/2021-07-20/2021-07-21/2021-07-22/2021-07-23/2021-07-26/2021-07-27/2021-07-28/2021-07-29/2021-07-30/2021-08-02/2021-08-03/2021-08-04/2021-08-05/2021-08-06/2021-08-09/2021-08-10/2021-08-11/2021-08-12,2021-08-13
000230,2021-08-24,buy,13400,0.712,2021-08-18/2021-08-19/2021-08-20/2021-08-23,2021-09-09
000230,2021-08-25,buy,13500,0.704,2021-08-18/2021-08-19/2021-08-20/2021-08-23/2021-08-24,2021-09-10
000230,2021-09-28,sell,13500,0.748,2021-09-13/2021-09-14/2021-09-15/2021-09-16/2021-09-17/2021-09-23/2021-09-24/2021-09-27,2021-09-30
000230,2021-09-29,sell,13450,0.76,2021-09-13/2021-09-14/2021-09-15/2021-09-16/2021-09-17/2021-09-23/2021-09-24/2021-09-27/2021-09-28,2021-10-01
000230,2021-10-01,sell,13200,0.732,2021-09-13/2021-09-14/2021-09-15/2021-09-16/2021-09-17/2021-09-23/2021-09-24/2021-09-27/2021-09-28/2021-09-29/2021-09-30,2021-11-18
000230,2021-10-05,sell,12900,0.811,2021-09-13/2021-09-14/2021-09-15/2021-09-16/2021-09-17/2021-09-23/2021-09-24/2021-09-27/2021-09-28/2021-09-29/2021-09-30/2021-10-01,2021-10-05
000230,2021-10-06,buy,12750,0.71,2021-09-27/2021-09-28/2021-09-29/2021-09-30/2021-10-01/2021-10-05,2021-10-06
000230,2021-10-14,buy,13000,0.706,2021-09-27/2021-09-28/2021-09-29/2021-09-30/2021-10-01/2021-10-05/2021-10-06/2021-10-07/2021-10-08/2021-10-12/2021-10-13,2021-12-16
000230,2021-10-18,buy,13200,0.723,2021-09-27/2021-09-28/2021-09-29/2021-09-30/2021-10-01/2021-10-05/2021-10-06/2021-10-07/2021-10-08/2021-10-12/2021-10-13/2021-10-14/2021-10-15,2021-12-17
000230,2021-10-29,sell,13600,0.776,2021-10-19/2021-10-20/2021-10-21/2021-10-22/2021-10-25/2021-10-26/2021-10-27/2021-10-28,2021-11-05
000230,2021-11-22,sell,13500,0.794,2021-11-12/2021-11-15/2021-11-16/2021-11-17/2021-11-18/2021-11-19,2021-11-24
000230,2021-11-23,sell,14000,0.744,2021-11-12/2021-11-15/2021-11-16/2021-11-17/2021-11-18/2021-11-19/2021-11-22,2021-11-26
000230,2021-12-09,sell,14700,0.783,2021-12-06/2021-12-07/2021-12-08,2021-12-09
000230,2021-12-17,sell,16550,0.79,2021-12-14/2021-12-15/2021-12-16,2021-12-28
000230,2021-12-23,buy,14350,0.746,2021-12-20/2021-12-21/2021-12-22,2021-12-30
