Ticker,Date,Label,Close,Probability,Range,Detect
000540,2019-03-27,buy,4850,0.731,2019-03-15/2019-03-18/2019-03-19/2019-03-20/2019-03-21/2019-03-22/2019-03-25/2019-03-26,2019-03-27
000540,2019-04-02,buy,4945,0.74,2019-03-15/2019-03-18/2019-03-19/2019-03-20/2019-03-21/2019-03-22/2019-03-25/2019-03-26/2019-03-27/2019-03-28/2019-03-29/2019-04-01,2019-04-19
000540,2019-04-19,sell,4890,0.746,2019-03-27/2019-03-28/2019-03-29/2019-04-01/2019-04-02/2019-04-03/2019-04-04/2019-04-05/2019-04-08/2019-04-09/2019-04-10/2019-04-11/2019-04-12/2019-04-15/2019-04-16/2019-04-17/2019-04-18,2019-05-09
000540,2019-04-22,sell,4880,0.772,2019-03-27/2019-03-28/2019-03-29/2019-04-01/2019-04-02/2019-04-03/2019-04-04/2019-04-05/2019-04-08/2019-04-09/2019-04-10/2019-04-11/2019-04-12/2019-04-15/2019-04-16/2019-04-17/2019-04-18/2019-04-19,2019-05-28
000540,2019-05-10,sell,4720,0.708,2019-04-30/2019-05-02/2019-05-03/2019-05-07/2019-05-08/2019-05-09,2020-04-24
000540,2019-05-14,buy,4645,0.744,2019-05-08/2019-05-09/2019-05-10/2019-05-13,2019-05-14
000540,2019-05-17,buy,4615,0.751,2019-05-08/2019-05-09/2019-05-10/2019-05-13/2019-05-14/2019-05-15/2019-05-16,2019-05-17
000540,2019-05-20,buy,4600,0.858,2019-05-08/2019-05-09/2019-05-10/2019-05-13/2019-05-14/2019-05-15/2019-05-16/2019-05-17,2019-05-20
000540,2019-05-21,buy,4605,0.847,2019-05-08/2019-05-09/2019-05-10/2019-05-13/2019-05-14/2019-05-15/2019-05-16/2019-05-17/2019-05-20,2019-05-21
000540,2019-05-22,buy,4585,0.823,2019-05-08/2019-05-09/2019-05-10/2019-05-13/2019-05-14/2019-05-15/2019-05-16/2019-05-17/2019-05-20/2019-05-21,2019-05-22
000540,2019-05-23,buy,4530,0.869,2019-05-08/2019-05-09/2019-05-10/2019-05-13/2019-05-14/2019-05-15/2019-05-16/2019-05-17/2019-05-20/2019-05-21/2019-05-22,2019-05-23
000540,2019-05-24,buy,4465,0.796,2019-05-10/2019-05-13/2019-05-14/2019-05-15/2019-05-16/2019-05-17/2019-05-20/2019-05-21/2019-05-22/2019-05-23,2019-05-24
000540,2019-05-27,buy,4455,0.772,2019-05-16/2019-05-17/2019-05-20/2019-05-21/2019-05-22/2019-05-23/2019-05-24,2019-05-27
000540,2019-05-28,buy,4385,0.721,2019-05-16/2019-05-17/2019-05-20/2019-05-21/2019-05-22/2019-05-23/2019-05-24/2019-05-27,2019-05-28
000540,2019-05-29,buy,4350,0.766,2019-05-21/2019-05-22/2019-05-23/2019-05-24/2019-05-27/2019-05-28,2019-05-29
000540,2019-05-30,buy,4435,0.826,2019-05-22/2019-05-23/2019-05-24/2019-05-27/2019-05-28/2019-05-29,2019-05-30
000540,2019-05-31,buy,4540,0.761,2019-05-22/2019-05-23/2019-05-24/2019-05-27/2019-05-28/2019-05-29/2019-05-30,2019-05-31
000540,2019-06-17,sell,4635,0.772,2019-06-03/2019-06-04/2019-06-05/2019-06-07/2019-06-10/2019-06-11/2019-06-12/2019-06-13/2019-06-14,2019-08-09
000540,2019-06-18,sell,4620,0.749,2019-06-03/2019-06-04/2019-06-05/2019-06-07/2019-06-10/2019-06-11/2019-06-12/2019-06-13/2019-06-14/2019-06-17,2019-08-08
000540,2019-06-28,buy,4430,0.708,2019-06-13/2019-06-14/2019-06-17/2019-06-18/2019-06-19/2019-06-20/2019-06-21/2019-06-24/2019-06-25/2019-06-26/2019-06-27,2019-06-28
000540,2019-07-09,buy,4100,0.718,2019-07-02/2019-07-03/2019-07-04/2019-07-05/2019-07-08,2019-07-09
000540,2019-07-10,buy,4085,0.765,2019-07-05/2019-07-08/2019-07-09,2019-07-10
000540,2019-07-11,buy,4085,0.773,2019-07-05/2019-07-08/2019-07-09/2019-07-10,2019-07-11
000540,2019-07-12,buy,4120,0.75,2019-07-05/2019-07-08/2019-07-09/2019-07-10/2019-07-11,2019-07-12
000540,2019-07-16,buy,4290,0.798,2019-07-05/2019-07-08/2019-07-09/2019-07-10/2019-07-11/2019-07-12/2019-07-15,2019-07-16
000540,2019-07-18,sell,4160,0.746,2019-07-12/2019-07-15/2019-07-16/2019-07-17,2020-07-03
000540,2019-07-25,buy,4025,0.72,2019-07-16/2019-07-17/2019-07-18/2019-07-19/2019-07-22/2019-07-23/2019-07-24,2019-07-25
000540,2019-07-26,sell,3955,0.713,2019-07-19/2019-07-22/2019-07-23/2019-07-24/2019-07-25,2020-07-16
000540,2019-07-30,buy,3880,0.766,2019-07-24/2019-07-25/2019-07-26/2019-07-29,2019-07-30
000540,2019-07-31,buy,3910,0.788,2019-07-24/2019-07-25/2019-07-26/2019-07-29/2019-07-30,2019-07-31
000540,2019-08-06,buy,3800,0.769,2019-07-24/2019-07-25/2019-07-26/2019-07-29/2019-07-30/2019-07-31/2019-08-01/2019-08-02/2019-08-05,2019-08-06
000540,2019-08-07,buy,3895,0.777,2019-07-25/2019-07-26/2019-07-29/2019-07-30/2019-07-31/2019-08-01/2019-08-02/2019-08-05/2019-08-06,2019-08-07
000540,2019-08-08,buy,3930,0.724,2019-08-02/2019-08-05/2019-08-06/2019-08-07,2019-08-12
000540,2019-08-16,buy,3715,0.718,2019-08-12/2019-08-13/2019-08-14,2019-08-16
000540,2019-08-20,buy,3655,0.833,2019-08-12/2019-08-13/2019-08-14/2019-08-16/2019-08-19,2019-08-20
000540,2019-08-21,buy,3645,0.813,2019-08-12/2019-08-13/2019-08-14/2019-08-16/2019-08-19/2019-08-20,2019-08-21
000540,2019-08-22,buy,3640,0.852,2019-08-12/2019-08-13/2019-08-14/2019-08-16/2019-08-19/2019-08-20/2019-08-21,2019-08-22
000540,2019-08-23,buy,3590,0.846,2019-08-12/2019-08-13/2019-08-14/2019-08-16/2019-08-19/2019-08-20/2019-08-21/2019-08-22,2019-08-23
000540,2019-08-30,buy,3260,0.754,2019-08-26/2019-08-27/2019-08-28/2019-08-29,2019-08-30
000540,2019-09-02,buy,3275,0.814,2019-08-26/2019-08-27/2019-08-28/2019-08-29/2019-08-30,2019-09-02
000540,2019-09-03,buy,3245,0.765,2019-08-26/2019-08-27/2019-08-28/2019-08-29/2019-08-30/2019-09-02,2019-09-03
000540,2019-09-04,buy,3275,0.723,2019-08-26/2019-08-27/2019-08-28/2019-08-29/2019-08-30/2019-09-02/2019-09-03,2019-09-04
000540,2019-09-06,buy,3350,0.708,2019-08-28/2019-08-29/2019-08-30/2019-09-02/2019-09-03/2019-09-04/2019-09-05,2019-10-08
000540,2019-09-25,sell,3330,0.72,2019-09-10/2019-09-11/2019-09-16/2019-09-17/2019-09-18/2019-09-19/2019-09-20/2019-09-23/2019-09-24,2019-11-22
000540,2019-10-04,buy,3150,0.753,2019-09-26/2019-09-27/2019-09-30/2019-10-01/2019-10-02,2019-10-04
000540,2019-10-07,buy,3130,0.788,2019-09-26/2019-09-27/2019-09-30/2019-10-01/2019-10-02/2019-10-04,2019-10-07
000540,2019-10-08,buy,3165,0.782,2019-09-26/2019-09-27/2019-09-30/2019-10-01/2019-10-02/2019-10-04/2019-10-07,2019-10-08
000540,2019-11-12,sell,3285,0.774,2019-11-06/2019-11-07/2019-11-08/2019-11-11,2020-01-13
000540,2019-11-13,sell,3230,0.722,2019-11-06/2019-11-07/2019-11-08/2019-11-11/2019-11-12,2019-12-19
000540,2019-11-14,sell,3170,0.753,2019-11-06/2019-11-07/2019-11-08/2019-11-11/2019-11-12/2019-11-13,2019-12-18
000540,2019-11-22,buy,3135,0.768,2019-11-13/2019-11-14/2019-11-15/2019-11-18/2019-11-19/2019-11-20/2019-11-21,2019-11-22
000540,2019-12-10,buy,3170,0.77,2019-12-04/2019-12-05/2019-12-06/2019-12-09,2019-12-20
000540,2019-12-23,sell,3105,0.723,2019-12-06/2019-12-09/2019-12-10/2019-12-11/2019-12-12/2019-12-13/2019-12-16/2019-12-17/2019-12-18/2019-12-19/2019-12-20,2020-11-25
000540,2020-01-09,sell,2965,0.718,2020-01-03/2020-01-06/2020-01-07/2020-01-08,2020-12-23
000540,2020-01-15,buy,3030,0.728,2020-01-07/2020-01-08/2020-01-09/2020-01-10/2020-01-13/2020-01-14,2020-01-22
000540,2020-01-29,sell,2865,0.76,2020-01-20/2020-01-21/2020-01-22/2020-01-23/2020-01-28,2021-01-14
000540,2020-01-31,buy,2905,0.725,2020-01-23/2020-01-28/2020-01-29/2020-01-30,2020-01-31
000540,2020-02-03,buy,2830,0.738,2020-01-23/2020-01-28/2020-01-29/2020-01-30/2020-01-31,2020-02-03
000540,2020-02-04,buy,2870,0.798,2020-01-23/2020-01-28/2020-01-29/2020-01-30/2020-01-31/2020-02-03,2020-02-04
000540,2020-02-26,buy,2955,0.84,2020-02-19/2020-02-20/2020-02-21/2020-02-24/2020-02-25,2020-03-02
000540,2020-02-28,sell,2845,0.8,2020-02-24/2020-02-25/2020-02-26/2020-02-27,2020-07-31
000540,2020-03-02,sell,2810,0.708,2020-02-24/2020-02-25/2020-02-26/2020-02-27/2020-02-28,2020-03-02
000540,2020-03-03,sell,2845,0.723,2020-02-24/2020-02-25/2020-02-26/2020-02-27/2020-02-28/2020-03-02,2021-02-02
000540,2020-03-23,buy,1420,0.816,2020-03-18/2020-03-19/2020-03-20,2020-03-23
000540,2020-05-13,sell,2560,0.704,2020-05-08/2020-05-11/2020-05-12,2020-06-09
000540,2020-05-25,sell,2505,0.782,2020-05-19/2020-05-20/2020-05-21/2020-05-22,2021-05-06
000540,2020-06-12,sell,2405,0.709,2020-06-08/2020-06-09/2020-06-10/2020-06-11,2021-05-18
000540,2020-06-15,sell,2250,0.714,2020-06-08/2020-06-09/2020-06-10/2020-06-11/2020-06-12,2021-03-05
000540,2020-06-17,buy,2370,0.703,2020-06-12/2020-06-15/2020-06-16,2020-06-24
000540,2020-07-03,buy,2275,0.706,2020-06-24/2020-06-25/2020-06-26/2020-06-29/2020-06-30/2020-07-01/2020-07-02,2021-06-14
000540,2020-07-06,buy,2315,0.742,2020-06-24/2020-06-25/2020-06-26/2020-06-29/2020-06-30/2020-07-01/2020-07-02/2020-07-03,2021-06-11
000540,2020-08-03,buy,2210,0.772,2020-07-09/2020-07-10/2020-07-13/2020-07-14/2020-07-15/2020-07-16/2020-07-17/2020-07-20/2020-07-21/2020-07-22/2020-07-23/2020-07-24/2020-07-27/2020-07-28/2020-07-29/2020-07-30/2020-07-31,2020-08-07
000540,2020-08-12,buy,2280,0.841,2020-07-10/2020-07-13/2020-07-14/2020-07-15/2020-07-16/2020-07-17/2020-07-20/2020-07-21/2020-07-22/2020-07-23/2020-07-24/2020-07-27/2020-07-28/2020-07-29/2020-07-30/2020-07-31/2020-08-03/2020-08-04/2020-08-05/2020-08-06/2020-08-07/2020-08-10/2020-08-11,2020-08-21
000540,2020-08-13,buy,2320,0.804,2020-07-09/2020-07-10/2020-07-13/2020-07-14/2020-07-15/2020-07-16/2020-07-17/2020-07-20/2020-07-21/2020-07-22/2020-07-23/2020-07-24/2020-07-27/2020-07-28/2020-07-29/2020-07-30/2020-07-31/2020-08-03/2020-08-04/2020-08-05/2020-08-06/2020-08-07/2020-08-10/2020-08-11/2020-08-12,2020-08-13
000540,2020-08-25,buy,2220,0.723,2020-08-19/2020-08-20/2020-08-21/2020-08-24,2020-08-25
000540,2020-08-28,buy,2190,0.872,2020-08-19/2020-08-20/2020-08-21/2020-08-24/2020-08-25/2020-08-26/2020-08-27,2020-08-28
000540,2020-09-01,buy,2260,0.75,2020-08-19/2020-08-20/2020-08-21/2020-08-24/2020-08-25/2020-08-26/2020-08-27/2020-08-28/2020-08-31,2020-09-02
000540,2020-09-09,sell,2425,0.723,2020-09-04/2020-09-07/2020-09-08,2020-09-16
000540,2020-09-17,buy,2625,0.72,2020-09-09/2020-09-10/2020-09-11/2020-09-14/2020-09-15/2020-09-16,2021-09-06
000540,2020-09-22,sell,2510,0.807,2020-09-17/2020-09-18/2020-09-21,2020-09-22
000540,2020-09-28,buy,2670,0.728,2020-09-21/2020-09-22/2020-09-23/2020-09-24/2020-09-25,2021-09-13
000540,2020-10-30,buy,2675,0.734,2020-10-23/2020-10-26/2020-10-27/2020-10-28/2020-10-29,2020-10-30
000540,2020-11-04,buy,2730,0.801,2020-10-28/2020-10-29/2020-10-30/2020-11-02/2020-11-03,2020-12-29
000540,2020-12-08,sell,2970,0.759,2020-12-01/2020-12-02/2020-12-03/2020-12-04/2020-12-07,2020-12-09
000540,2020-12-09,sell,2995,0.787,2020-12-01/2020-12-02/2020-12-03/2020-12-04/2020-12-07/2020-12-08,2020-12-15
000540,2020-12-23,sell,2870,0.74,2020-12-16/2020-12-17/2020-12-18/2020-12-21/2020-12-22,2021-12-10
000540,2020-12-29,buy,2775,0.836,2020-12-21/2020-12-22/2020-12-23/2020-12-24/2020-12-28,2020-12-29
000540,2020-12-30,buy,2830,0.814,2020-12-21/2020-12-22/2020-12-23/2020-12-24/2020-12-28/2020-12-29,2020-12-30
000540,2021-01-06,buy,2830,0.715,2020-12-22/2020-12-23/2020-12-24/2020-12-28/2020-12-29/2020-12-30/2021-01-04/2021-01-05,2021-01-06
000540,2021-01-07,buy,2995,0.729,2020-12-21/2020-12-22/2020-12-23/2020-12-24/2020-12-28/2020-12-29/2020-12-30/2021-01-04/2021-01-05/2021-01-06,2021-02-18
000540,2021-01-08,buy,3000,0.706,2020-12-21/2020-12-22/2020-12-23/2020-12-24/2020-12-28/2020-12-29/2020-12-30/2021-01-04/2021-01-05/2021-01-06/2021-01-07,2021-02-19
000540,2021-01-19,sell,3270,0.82,2021-01-13/2021-01-14/2021-01-15/2021-01-18,2021-01-19
000540,2021-01-28,sell,3350,0.791,2021-01-25/2021-01-26/2021-01-27,2021-01-28
000540,2021-02-03,buy,3400,0.749,2021-01-27/2021-01-28/2021-01-29/2021-02-01/2021-02-02,2021-04-16
000540,2021-03-03,sell,3820,0.801,2021-02-24/2021-02-25/2021-02-26/2021-03-02,2021-03-03
000540,2021-04-23,sell,4860,0.729,2021-04-19/2021-04-20/2021-04-21/2021-04-22,2021-04-29
000540,2021-05-25,buy,4395,0.797,2021-05-20/2021-05-21/2021-05-24,2021-05-25
000540,2021-05-26,buy,4440,0.725,2021-05-20/2021-05-21/2021-05-24/2021-05-25,2021-05-26
000540,2021-06-10,sell,4645,0.729,2021-05-31/2021-06-01/2021-06-02/2021-06-03/2021-06-04/2021-06-07/2021-06-08/2021-06-09,2021-08-06
000540,2021-06-15,buy,4545,0.714,2021-06-08/2021-06-09/2021-06-10/2021-06-11/2021-06-14,2021-06-15
000540,2021-06-16,buy,4680,0.708,2021-06-09/2021-06-10/2021-06-11/2021-06-14/2021-06-15,2021-06-16
000540,2021-06-24,buy,4525,0.803,2021-06-17/2021-06-18/2021-06-21/2021-06-22/2021-06-23,2021-06-29
000540,2021-06-25,buy,4580,0.734,2021-06-16/2021-06-17/2021-06-18/2021-06-21/2021-06-22/2021-06-23/2021-06-24,2021-07-01
000540,2021-07-06,sell,4675,0.708,2021-06-25/2021-06-28/2021-06-29/2021-06-30/2021-07-01/2021-07-02/2021-07-05,2021-07-19
000540,2021-07-08,buy,4445,0.745,2021-07-02/2021-07-05/2021-07-06/2021-07-07,2021-07-08
000540,2021-07-21,buy,4280,0.78,2021-07-07/2021-07-08/2021-07-09/2021-07-12/2021-07-13/2021-07-14/2021-07-15/2021-07-16/2021-07-19/2021-07-20,2021-07-21
000540,2021-07-27,buy,4210,0.719,2021-07-16/2021-07-19/2021-07-20/2021-07-21/2021-07-22/2021-07-23/2021-07-26,2021-07-27
000540,2021-07-28,buy,4180,0.71,2021-07-16/2021-07-19/2021-07-20/2021-07-21/2021-07-22/2021-07-23/2021-07-26/2021-07-27,2021-07-28
000540,2021-07-29,buy,4185,0.735,2021-07-20/2021-07-21/2021-07-22/2021-07-23/2021-07-26/2021-07-27/2021-07-28,2021-07-29
000540,2021-08-02,buy,4200,0.741,2021-07-23/2021-07-26/2021-07-27/2021-07-28/2021-07-29/2021-07-30,2021-08-02
000540,2021-08-03,buy,4225,0.771,2021-07-23/2021-07-26/2021-07-27/2021-07-28/2021-07-29/2021-07-30/2021-08-02,2021-08-05
000540,2021-08-12,buy,4035,0.71,2021-07-23/2021-07-26/2021-07-27/2021-07-28/2021-07-29/2021-07-30/2021-08-02/2021-08-03/2021-08-04/2021-08-05/2021-08-06/2021-08-09/2021-08-10/2021-08-11,2021-08-12
000540,2021-08-17,buy,3935,0.728,2021-08-05/2021-08-06/2021-08-09/2021-08-10/2021-08-11/2021-08-12/2021-08-13,2021-08-17
000540,2021-08-25,buy,4025,0.835,2021-08-18/2021-08-19/2021-08-20/2021-08-23/2021-08-24,2021-08-25
000540,2021-10-05,buy,3615,0.756,2021-09-17/2021-09-23/2021-09-24/2021-09-27/2021-09-28/2021-09-29/2021-09-30/2021-10-01,2021-10-05
000540,2021-10-07,buy,3730,0.718,2021-09-28/2021-09-29/2021-09-30/2021-10-01/2021-10-05/2021-10-06,2021-10-07
000540,2021-10-28,sell,3870,0.814,2021-10-19/2021-10-20/2021-10-21/2021-10-22/2021-10-25/2021-10-26/2021-10-27,2021-12-08
000540,2021-11-05,buy,3955,0.795,2021-10-26/2021-10-27/2021-10-28/2021-10-29/2021-11-01/2021-11-02/2021-11-03/2021-11-04,2021-11-05
000540,2021-12-03,buy,3690,0.71,2021-11-29/2021-11-30/2021-12-01/2021-12-02,2021-12-07
