Ticker,Date,Label,Close,Probability,Range,Detect
000215,2018-02-22,buy,25599,0.701,2018-02-05/2018-02-06/2018-02-07/2018-02-08/2018-02-09/2018-02-12/2018-02-13/2018-02-14/2018-02-19/2018-02-20/2018-02-21,2019-02-07
000215,2018-03-12,buy,26157,0.766,2018-03-02/2018-03-05/2018-03-06/2018-03-07/2018-03-08/2018-03-09,2019-01-02
000215,2018-03-28,buy,25041,0.839,2018-03-20/2018-03-21/2018-03-22/2018-03-23/2018-03-26/2018-03-27,2019-01-02
000215,2018-04-06,buy,25814,0.704,2018-03-29/2018-03-30/2018-04-02/2018-04-03/2018-04-04/2018-04-05,2019-04-01
000215,2018-05-30,sell,29679,0.812,2018-05-25/2018-05-28/2018-05-29,2019-01-02
000215,2018-06-15,sell,28348,0.816,2018-06-05/2018-06-07/2018-06-08/2018-06-11/2018-06-12/2018-06-14,2019-05-30
000215,2018-06-28,sell,26458,0.723,2018-06-22/2018-06-25/2018-06-26/2018-06-27,2019-01-14
000215,2018-07-04,buy,26544,0.812,2018-06-28/2018-06-29/2018-07-02/2018-07-03,2019-01-02
000215,2018-08-09,sell,26973,0.704,2018-07-31/2018-08-01/2018-08-02/2018-08-03/2018-08-06/2018-08-07/2018-08-08,2019-02-28
000215,2018-09-06,sell,27403,0.742,2018-08-27/2018-08-28/2018-08-29/2018-08-30/2018-08-31/2018-09-03/2018-09-04/2018-09-05,2019-06-27
000215,2018-10-11,sell,27231,0.77,2018-10-01/2018-10-02/2018-10-04/2018-10-05/2018-10-08/2018-10-10,2019-01-08
000215,2018-11-05,buy,26157,0.918,2018-10-25/2018-10-26/2018-10-29/2018-10-30/2018-10-31/2018-11-01/2018-11-02,2019-01-02
000215,2018-11-16,buy,30882,0.719,2018-11-12/2018-11-13/2018-11-14/2018-11-15,2019-11-11
000215,2018-11-28,buy,33545,0.741,2018-11-21/2018-11-22/2018-11-23/2018-11-26/2018-11-27,2019-11-18
000215,2018-12-20,sell,35435,0.799,2018-12-12/2018-12-13/2018-12-14/2018-12-17/2018-12-18/2018-12-19,2019-01-02
000215,2019-01-04,buy,31784,0.784,2018-12-28/2019-01-02/2019-01-03,2019-01-04
000215,2019-01-07,buy,31354,0.748,2018-12-28/2019-01-02/2019-01-03/2019-01-04,2019-01-07
000215,2019-01-08,buy,31140,0.82,2018-12-28/2019-01-02/2019-01-03/2019-01-04/2019-01-07,2019-01-08
000215,2019-01-09,buy,31999,0.792,2018-12-28/2019-01-02/2019-01-03/2019-01-04/2019-01-07/2019-01-08,2019-01-09
000215,2019-01-10,buy,31784,0.731,2018-12-28/2019-01-02/2019-01-03/2019-01-04/2019-01-07/2019-01-08/2019-01-09,2019-02-22
000215,2019-01-29,sell,34146,0.799,2019-01-21/2019-01-22/2019-01-23/2019-01-24/2019-01-25/2019-01-28,2019-12-26
000215,2019-01-30,sell,35048,0.748,2019-01-18/2019-01-21/2019-01-22/2019-01-23/2019-01-24/2019-01-25/2019-01-28/2019-01-29,2019-04-04
000215,2019-02-11,buy,33287,0.781,2019-01-31/2019-02-01/2019-02-07/2019-02-08,2019-02-11
000215,2019-02-12,buy,33287,0.822,2019-01-31/2019-02-01/2019-02-07/2019-02-08/2019-02-11,2019-02-12
000215,2019-02-13,buy,33588,0.791,2019-01-31/2019-02-01/2019-02-07/2019-02-08/2019-02-11/2019-02-12,2019-02-13
000215,2019-02-18,buy,32858,0.849,2019-01-31/2019-02-01/2019-02-07/2019-02-08/2019-02-11/2019-02-12/2019-02-13/2019-02-14/2019-02-15,2019-02-18
000215,2019-02-19,buy,32772,0.743,2019-01-31/2019-02-01/2019-02-07/2019-02-08/2019-02-11/2019-02-12/2019-02-13/2019-02-14/2019-02-15/2019-02-18,2019-02-19
000215,2019-02-28,buy,32213,0.713,2019-02-22/2019-02-25/2019-02-26/2019-02-27,2019-02-28
000215,2019-03-05,buy,31870,0.832,2019-02-22/2019-02-25/2019-02-26/2019-02-27/2019-02-28/2019-03-04,2019-03-05
000215,2019-03-06,buy,31956,0.842,2019-02-22/2019-02-25/2019-02-26/2019-02-27/2019-02-28/2019-03-04/2019-03-05,2019-03-06
000215,2019-03-07,buy,31827,0.759,2019-02-22/2019-02-25/2019-02-26/2019-02-27/2019-02-28/2019-03-04/2019-03-05/2019-03-06,2019-03-07
000215,2019-03-08,buy,31268,0.823,2019-02-22/2019-02-25/2019-02-26/2019-02-27/2019-02-28/2019-03-04/2019-03-05/2019-03-06/2019-03-07,2019-03-08
000215,2019-03-15,buy,32428,0.701,2019-03-06/2019-03-07/2019-03-08/2019-03-11/2019-03-12/2019-03-13/2019-03-14,2019-04-08
000215,2019-04-19,sell,35564,0.834,2019-04-12/2019-04-15/2019-04-16/2019-04-17/2019-04-18,2019-04-19
000215,2019-04-22,sell,35649,0.746,2019-04-12/2019-04-15/2019-04-16/2019-04-17/2019-04-18/2019-04-19,2019-04-22
000215,2019-04-23,sell,35478,0.751,2019-04-12/2019-04-15/2019-04-16/2019-04-17/2019-04-18/2019-04-19/2019-04-22,2019-04-23
000215,2019-04-25,sell,34361,0.83,2019-04-12/2019-04-15/2019-04-16/2019-04-17/2019-04-18/2019-04-19/2019-04-22/2019-04-23/2019-04-24,2019-04-25
000215,2019-04-26,buy,34576,0.781,2019-04-23/2019-04-24/2019-04-25,2019-04-26
000215,2019-04-30,buy,35306,0.801,2019-04-23/2019-04-24/2019-04-25/2019-04-26/2019-04-29,2019-07-09
000215,2019-05-08,sell,36852,0.723,2019-05-02/2019-05-03/2019-05-07,2019-05-09
000215,2019-05-10,sell,36122,0.867,2019-05-02/2019-05-03/2019-05-07/2019-05-08/2019-05-09,2019-05-10
000215,2019-05-14,buy,35564,0.761,2019-05-08/2019-05-09/2019-05-10/2019-05-13,2019-05-14
000215,2019-05-15,buy,36723,0.717,2019-05-08/2019-05-09/2019-05-10/2019-05-13/2019-05-14,2019-05-15
000215,2019-05-21,sell,37282,0.744,2019-05-14/2019-05-15/2019-05-16/2019-05-17/2019-05-20,2019-05-21
000215,2019-05-28,sell,36895,0.803,2019-05-14/2019-05-15/2019-05-16/2019-05-17/2019-05-20/2019-05-21/2019-05-22/2019-05-23/2019-05-24/2019-05-27,2019-05-31
000215,2019-05-30,sell,37367,0.778,2019-05-14/2019-05-15/2019-05-16/2019-05-17/2019-05-20/2019-05-21/2019-05-22/2019-05-23/2019-05-24/2019-05-27/2019-05-28/2019-05-29,2019-06-03
000215,2019-06-17,sell,39515,0.756,2019-06-12/2019-06-13/2019-06-14,2019-06-19
000215,2019-06-18,buy,39773,0.782,2019-06-13/2019-06-14/2019-06-17,2019-06-18
000215,2019-07-10,buy,37196,0.729,2019-07-04/2019-07-05/2019-07-08/2019-07-09,2019-07-10
000215,2019-07-11,sell,37325,0.707,2019-07-05/2019-07-08/2019-07-09/2019-07-10,2020-07-02
000215,2019-07-15,buy,36981,0.719,2019-07-08/2019-07-09/2019-07-10/2019-07-11/2019-07-12,2019-07-15
000215,2019-07-18,buy,35778,0.728,2019-07-09/2019-07-10/2019-07-11/2019-07-12/2019-07-15/2019-07-16/2019-07-17,2019-07-18
000215,2019-07-30,buy,36294,0.73,2019-07-25/2019-07-26/2019-07-29,2019-07-30
000215,2019-08-05,buy,34705,0.719,2019-07-31/2019-08-01/2019-08-02,2019-08-05
000215,2019-08-06,buy,33674,0.716,2019-07-31/2019-08-01/2019-08-02/2019-08-05,2019-08-06
000215,2019-08-09,buy,34533,0.705,2019-08-02/2019-08-05/2019-08-06/2019-08-07/2019-08-08,2019-08-09
000215,2019-08-20,buy,33674,0.774,2019-08-13/2019-08-14/2019-08-16/2019-08-19,2019-08-21
000215,2019-10-02,sell,35091,0.702,2019-09-26/2019-09-27/2019-09-30/2019-10-01,2019-10-02
000215,2019-10-07,buy,34447,0.731,2019-10-01/2019-10-02/2019-10-04,2019-10-07
000215,2019-10-08,buy,34318,0.762,2019-10-01/2019-10-02/2019-10-04/2019-10-07,2019-10-08
000215,2019-10-10,buy,33674,0.861,2019-10-01/2019-10-02/2019-10-04/2019-10-07/2019-10-08,2019-10-10
000215,2019-10-24,sell,34576,0.754,2019-10-11/2019-10-14/2019-10-15/2019-10-16/2019-10-17/2019-10-18/2019-10-21/2019-10-22/2019-10-23,2019-10-24
000215,2019-10-28,buy,34017,0.775,2019-10-22/2019-10-23/2019-10-24/2019-10-25,2019-10-28
000215,2019-10-30,buy,33674,0.788,2019-10-22/2019-10-23/2019-10-24/2019-10-25/2019-10-28/2019-10-29,2019-10-30
000215,2019-10-31,buy,33760,0.792,2019-10-22/2019-10-23/2019-10-24/2019-10-25/2019-10-28/2019-10-29/2019-10-30,2019-10-31
000215,2019-11-18,buy,34490,0.803,2019-10-22/2019-10-23/2019-10-24/2019-10-25/2019-10-28/2019-10-29/2019-10-30/2019-10-31/2019-11-01/2019-11-04/2019-11-05/2019-11-06/2019-11-07/2019-11-08/2019-11-11/2019-11-12/2019-11-13/2019-11-14/2019-11-15,2019-11-22
000215,2019-11-22,sell,34146,0.72,2019-11-14/2019-11-15/2019-11-18/2019-11-19/2019-11-20/2019-11-21,2020-07-02
000215,2019-12-04,buy,32815,0.719,2019-11-28/2019-11-29/2019-12-02/2019-12-03,2019-12-04
000215,2019-12-11,buy,33974,0.774,2019-12-02/2019-12-03/2019-12-04/2019-12-05/2019-12-06/2019-12-09/2019-12-10,2019-12-11
000215,2019-12-23,sell,35735,0.708,2019-12-12/2019-12-13/2019-12-16/2019-12-17/2019-12-18/2019-12-19/2019-12-20,2019-12-26
000215,2019-12-30,sell,35478,0.902,2019-12-12/2019-12-13/2019-12-16/2019-12-17/2019-12-18/2019-12-19/2019-12-20/2019-12-23/2019-12-24/2019-12-26/2019-12-27,2019-12-30
000215,2020-01-06,buy,34275,0.794,2019-12-26/2019-12-27/2019-12-30/2020-01-02/2020-01-03,2020-01-06
000215,2020-01-07,buy,34490,0.745,2019-12-30/2020-01-02/2020-01-03/2020-01-06,2020-01-07
000215,2020-01-14,buy,34619,0.746,2020-01-02/2020-01-03/2020-01-06/2020-01-07/2020-01-08/2020-01-09/2020-01-10/2020-01-13,2020-12-07
000215,2020-01-28,sell,33717,0.719,2020-01-10/2020-01-13/2020-01-14/2020-01-15/2020-01-16/2020-01-17/2020-01-20/2020-01-21/2020-01-22/2020-01-23,2020-01-28
000215,2020-01-29,buy,34103,0.713,2020-01-22/2020-01-23/2020-01-28,2020-01-29
000215,2020-02-04,buy,33674,0.787,2020-01-30/2020-01-31/2020-02-03,2020-02-04
000215,2020-02-05,buy,33803,0.732,2020-01-30/2020-01-31/2020-02-03/2020-02-04,2020-02-05
