Ticker,Date,Label,Close,Probability,Range,Detect
000050,2018-02-19,sell,15550,0.826,2018-02-08/2018-02-09/2018-02-12/2018-02-13/2018-02-14,2019-01-02
000050,2018-03-09,buy,13300,0.706,2018-03-06/2018-03-07/2018-03-08,2019-02-18
000050,2018-03-13,buy,13500,0.719,2018-03-02/2018-03-05/2018-03-06/2018-03-07/2018-03-08/2018-03-09/2018-03-12,2019-01-15
000050,2018-03-22,sell,13950,0.729,2018-03-19/2018-03-20/2018-03-21,2019-03-06
000050,2018-03-28,buy,13850,0.824,2018-03-22/2018-03-23/2018-03-26/2018-03-27,2019-03-14
000050,2018-04-27,sell,14700,0.841,2018-04-20/2018-04-23/2018-04-24/2018-04-25/2018-04-26,2019-01-02
000050,2018-05-16,sell,14150,0.785,2018-05-11/2018-05-14/2018-05-15,2019-05-10
000050,2018-06-05,buy,13600,0.878,2018-05-24/2018-05-25/2018-05-28/2018-05-29/2018-05-30/2018-05-31/2018-06-01/2018-06-04,2019-01-02
000050,2018-06-20,sell,14200,0.736,2018-06-14/2018-06-15/2018-06-18/2018-06-19,2019-02-21
000050,2018-06-21,sell,14100,0.793,2018-06-14/2018-06-15/2018-06-18/2018-06-19/2018-06-20,2019-06-13
000050,2018-07-13,sell,13850,0.755,2018-07-10/2018-07-11/2018-07-12,2019-01-02
000050,2018-07-30,buy,12950,0.82,2018-07-24/2018-07-25/2018-07-26/2018-07-27,2019-01-02
000050,2018-09-04,sell,13500,0.704,2018-08-30/2018-08-31/2018-09-03,2019-01-21
000050,2018-09-05,sell,13500,0.715,2018-08-13/2018-08-14/2018-08-16/2018-08-17/2018-08-20/2018-08-21/2018-08-22/2018-08-23/2018-08-24/2018-08-27/2018-08-28/2018-08-29/2018-08-30/2018-08-31/2018-09-03/2018-09-04,2019-07-19
000050,2018-09-06,sell,13150,0.733,2018-08-14/2018-08-16/2018-08-17/2018-08-20/2018-08-21/2018-08-22/2018-08-23/2018-08-24/2018-08-27/2018-08-28/2018-08-29/2018-08-30/2018-08-31/2018-09-03/2018-09-04/2018-09-05,2019-07-22
000050,2018-09-07,sell,13250,0.826,2018-09-03/2018-09-04/2018-09-05/2018-09-06,2019-09-03
000050,2018-09-18,sell,13000,0.73,2018-09-13/2018-09-14/2018-09-17,2019-09-06
000050,2018-09-27,sell,13100,0.701,2018-09-19/2018-09-20/2018-09-21,2019-09-19
000050,2018-10-11,sell,11950,0.811,2018-10-05/2018-10-08/2018-10-10,2019-09-27
000050,2018-10-17,sell,12100,0.756,2018-10-12/2018-10-15/2018-10-16,2019-10-11
000050,2018-10-31,buy,11850,0.738,2018-10-24/2018-10-25/2018-10-26/2018-10-29/2018-10-30,2019-01-29
000050,2018-11-06,sell,11550,0.708,2018-11-01/2018-11-02/2018-11-05,2019-10-21
000050,2018-11-15,sell,11250,0.71,2018-11-08/2018-11-09/2018-11-12/2018-11-13/2018-11-14,2019-11-04
000050,2018-12-17,buy,10500,0.876,2018-12-07/2018-12-10/2018-12-11/2018-12-12/2018-12-13/2018-12-14,2019-01-02
000050,2019-01-04,buy,11000,0.732,2018-12-24/2018-12-26/2018-12-27/2018-12-28/2019-01-02/2019-01-03,2019-12-18
000050,2019-01-31,buy,11000,0.831,2019-01-24/2019-01-25/2019-01-28/2019-01-29/2019-01-30,2019-01-31
