Ticker,Date,Label,Close,Probability,Range,Detect
000060,2018-02-06,sell,24250,0.715,2018-01-26/2018-01-29/2018-01-30/2018-01-31/2018-02-01/2018-02-02/2018-02-05,2019-01-03
000060,2018-03-07,sell,21900,0.763,2018-02-28/2018-03-02/2018-03-05/2018-03-06,2019-03-05
000060,2018-03-26,sell,21300,0.713,2018-03-20/2018-03-21/2018-03-22/2018-03-23,2019-03-18
000060,2018-04-19,buy,20600,0.748,2018-04-06/2018-04-09/2018-04-10/2018-04-11/2018-04-12/2018-04-13/2018-04-16/2018-04-17/2018-04-18,2019-01-28
000060,2018-04-30,sell,20950,0.833,2018-04-17/2018-04-18/2018-04-19/2018-04-20/2018-04-23/2018-04-24/2018-04-25/2018-04-26/2018-04-27,2019-01-02
000060,2018-05-25,buy,20300,0.736,2018-05-14/2018-05-15/2018-05-16/2018-05-17/2018-05-18/2018-05-21/2018-05-23/2018-05-24,2019-03-12
000060,2018-06-21,sell,19700,0.841,2018-06-15/2018-06-18/2018-06-19/2018-06-20,2019-01-02
000060,2018-07-25,buy,18700,0.703,2018-07-13/2018-07-16/2018-07-17/2018-07-18/2018-07-19/2018-07-20/2018-07-23/2018-07-24,2019-05-17
000060,2018-09-14,buy,18550,0.752,2018-09-06/2018-09-07/2018-09-10/2018-09-11/2018-09-12/2018-09-13,2019-01-02
000060,2018-10-11,sell,18750,0.829,2018-09-21/2018-09-27/2018-09-28/2018-10-01/2018-10-02/2018-10-04/2018-10-05/2018-10-08/2018-10-10,2019-01-15
000060,2018-10-12,sell,18500,0.816,2018-09-21/2018-09-27/2018-09-28/2018-10-01/2018-10-02/2018-10-04/2018-10-05/2018-10-08/2018-10-10/2018-10-11,2019-01-02
000060,2018-11-01,buy,17800,0.868,2018-10-26/2018-10-29/2018-10-30/2018-10-31,2019-01-02
000060,2018-11-12,buy,20550,0.753,2018-11-01/2018-11-02/2018-11-05/2018-11-06/2018-11-07/2018-11-08/2018-11-09,2019-10-30
000060,2018-11-19,buy,20750,0.764,2018-11-14/2018-11-15/2018-11-16,2019-11-13
000060,2018-11-26,sell,22100,0.721,2018-11-20/2018-11-21/2018-11-22/2018-11-23,2019-01-02
000060,2018-12-20,buy,21800,0.829,2018-12-14/2018-12-17/2018-12-18/2018-12-19,2019-05-27
000060,2018-12-21,buy,21900,0.752,2018-12-14/2018-12-17/2018-12-18/2018-12-19/2018-12-20,2019-01-08
000060,2019-01-07,buy,22000,0.873,2018-12-28/2019-01-02/2019-01-03/2019-01-04,2019-12-18
000060,2019-02-01,sell,22800,0.737,2019-01-23/2019-01-24/2019-01-25/2019-01-28/2019-01-29/2019-01-30/2019-01-31,2019-02-01
000060,2019-02-19,sell,23350,0.768,2019-02-11/2019-02-12/2019-02-13/2019-02-14/2019-02-15/2019-02-18,2019-03-12
000060,2019-02-20,sell,23050,0.703,2019-02-11/2019-02-12/2019-02-13/2019-02-14/2019-02-15/2019-02-18/2019-02-19,2019-03-08
000060,2019-02-25,sell,23000,0.715,2019-02-11/2019-02-12/2019-02-13/2019-02-14/2019-02-15/2019-02-18/2019-02-19/2019-02-20/2019-02-21/2019-02-22,2019-03-13
