Ticker,Date,Label,Close,Probability,Range,Detect
000157,2019-02-22,buy,57823,0.715,2019-02-12/2019-02-13/2019-02-14/2019-02-15/2019-02-18/2019-02-19/2019-02-20/2019-02-21,2019-04-22
000157,2019-04-03,buy,56644,0.74,2019-03-04/2019-03-05/2019-03-06/2019-03-07/2019-03-08/2019-03-11/2019-03-12/2019-03-13/2019-03-14/2019-03-15/2019-03-18/2019-03-19/2019-03-20/2019-03-21/2019-03-22/2019-03-25/2019-03-26/2019-03-27/2019-03-28/2019-03-29/2019-04-01/2019-04-02,2019-04-03
000157,2019-04-05,buy,56880,0.725,2019-03-27/2019-03-28/2019-03-29/2019-04-01/2019-04-02/2019-04-03/2019-04-04,2019-04-24
000157,2019-04-08,buy,57116,0.707,2019-03-05/2019-03-06/2019-03-07/2019-03-08/2019-03-11/2019-03-12/2019-03-13/2019-03-14/2019-03-15/2019-03-18/2019-03-19/2019-03-20/2019-03-21/2019-03-22/2019-03-25/2019-03-26/2019-03-27/2019-03-28/2019-03-29/2019-04-01/2019-04-02/2019-04-03/2019-04-04/2019-04-05,2020-01-29
000157,2019-04-09,buy,57273,0.72,2019-03-06/2019-03-07/2019-03-08/2019-03-11/2019-03-12/2019-03-13/2019-03-14/2019-03-15/2019-03-18/2019-03-19/2019-03-20/2019-03-21/2019-03-22/2019-03-25/2019-03-26/2019-03-27/2019-03-28/2019-03-29/2019-04-01/2019-04-02/2019-04-03/2019-04-04/2019-04-05/2019-04-08,2019-11-20
000157,2019-05-17,sell,60337,0.763,2019-04-24/2019-04-25/2019-04-26/2019-04-29/2019-04-30/2019-05-02/2019-05-03/2019-05-07/2019-05-08/2019-05-09/2019-05-10/2019-05-13/2019-05-14/2019-05-15/2019-05-16,2019-05-20
000157,2019-05-21,buy,59944,0.718,2019-05-15/2019-05-16/2019-05-17/2019-05-20,2019-05-21
000157,2019-06-04,buy,58530,0.715,2019-05-27/2019-05-28/2019-05-29/2019-05-30/2019-05-31/2019-06-03,2019-10-28
000157,2019-06-05,buy,59001,0.869,2019-05-27/2019-05-28/2019-05-29/2019-05-30/2019-05-31/2019-06-03/2019-06-04,2020-05-14
000157,2019-07-15,sell,61044,0.762,2019-07-09/2019-07-10/2019-07-11/2019-07-12,2019-07-31
000157,2019-07-17,sell,60101,0.717,2019-06-14/2019-06-17/2019-06-18/2019-06-19/2019-06-20/2019-06-21/2019-06-24/2019-06-25/2019-06-26/2019-06-27/2019-06-28/2019-07-01/2019-07-02/2019-07-03/2019-07-04/2019-07-05/2019-07-08/2019-07-09/2019-07-10/2019-07-11/2019-07-12/2019-07-15/2019-07-16,2020-04-08
000157,2019-07-18,sell,60101,0.706,2019-06-13/2019-06-14/2019-06-17/2019-06-18/2019-06-19/2019-06-20/2019-06-21/2019-06-24/2019-06-25/2019-06-26/2019-06-27/2019-06-28/2019-07-01/2019-07-02/2019-07-03/2019-07-04/2019-07-05/2019-07-08/2019-07-09/2019-07-10/2019-07-11/2019-07-12/2019-07-15/2019-07-16/2019-07-17,2019-11-05
000157,2019-07-19,sell,60337,0.773,2019-06-13/2019-06-14/2019-06-17/2019-06-18/2019-06-19/2019-06-20/2019-06-21/2019-06-24/2019-06-25/2019-06-26/2019-06-27/2019-06-28/2019-07-01/2019-07-02/2019-07-03/2019-07-04/2019-07-05/2019-07-08/2019-07-09/2019-07-10/2019-07-11/2019-07-12/2019-07-15/2019-07-16/2019-07-17/2019-07-18,2020-05-12
000157,2019-08-09,buy,59080,0.774,2019-08-02/2019-08-05/2019-08-06/2019-08-07/2019-08-08,2019-09-05
000157,2019-08-12,buy,59080,0.752,2019-08-02/2019-08-05/2019-08-06/2019-08-07/2019-08-08/2019-08-09,2020-04-02
000157,2019-09-18,sell,63244,0.762,2019-09-06/2019-09-09/2019-09-10/2019-09-11/2019-09-16/2019-09-17,2019-09-19
000157,2019-09-19,sell,63401,0.718,2019-09-09/2019-09-10/2019-09-11/2019-09-16/2019-09-17/2019-09-18,2019-09-20
000157,2019-09-26,sell,70000,0.768,2019-09-23/2019-09-24/2019-09-25,2019-09-26
000157,2019-11-05,buy,67700,0.725,2019-10-23/2019-10-24/2019-10-25/2019-10-28/2019-10-29/2019-10-30/2019-10-31/2019-11-01/2019-11-04,2019-11-05
000157,2019-11-06,buy,67400,0.799,2019-10-23/2019-10-24/2019-10-25/2019-10-28/2019-10-29/2019-10-30/2019-10-31/2019-11-01/2019-11-04/2019-11-05,2019-11-06
000157,2019-11-07,buy,67400,0.826,2019-10-23/2019-10-24/2019-10-25/2019-10-28/2019-10-29/2019-10-30/2019-10-31/2019-11-01/2019-11-04/2019-11-05/2019-11-06,2019-11-07
000157,2019-11-08,buy,67900,0.799,2019-10-23/2019-10-24/2019-10-25/2019-10-28/2019-10-29/2019-10-30/2019-10-31/2019-11-01/2019-11-04/2019-11-05/2019-11-06/2019-11-07,2019-11-08
000157,2019-11-15,buy,67400,0.753,2019-10-23/2019-10-24/2019-10-25/2019-10-28/2019-10-29/2019-10-30/2019-10-31/2019-11-01/2019-11-04/2019-11-05/2019-11-06/2019-11-07/2019-11-08/2019-11-11/2019-11-12/2019-11-13/2019-11-14,2019-11-15
000157,2019-11-20,buy,67100,0.744,2019-11-12/2019-11-13/2019-11-14/2019-11-15/2019-11-18/2019-11-19,2019-11-20
000157,2019-12-03,buy,62900,0.74,2019-11-27/2019-11-28/2019-11-29/2019-12-02,2019-12-03
000157,2019-12-11,buy,61000,0.78,2019-12-06/2019-12-09/2019-12-10,2019-12-26
000157,2020-01-03,buy,60800,0.72,2019-12-26/2019-12-27/2019-12-30/2020-01-02,2020-01-03
000157,2020-01-07,buy,59800,0.715,2019-12-30/2020-01-02/2020-01-03/2020-01-06,2020-01-07
000157,2020-01-10,buy,60500,0.719,2020-01-03/2020-01-06/2020-01-07/2020-01-08/2020-01-09,2020-01-10
000157,2020-01-28,sell,59100,0.701,2020-01-08/2020-01-09/2020-01-10/2020-01-13/2020-01-14/2020-01-15/2020-01-16/2020-01-17/2020-01-20/2020-01-21/2020-01-22/2020-01-23,2020-05-15
000157,2020-01-29,sell,59500,0.705,2020-01-08/2020-01-09/2020-01-10/2020-01-13/2020-01-14/2020-01-15/2020-01-16/2020-01-17/2020-01-20/2020-01-21/2020-01-22/2020-01-23/2020-01-28,2020-03-27
000157,2020-02-04,buy,57500,0.831,2020-01-30/2020-01-31/2020-02-03,2020-02-04
000157,2020-02-10,buy,57200,0.708,2020-01-30/2020-01-31/2020-02-03/2020-02-04/2020-02-05/2020-02-06/2020-02-07,2020-02-10
000157,2020-02-11,buy,57500,0.75,2020-01-30/2020-01-31/2020-02-03/2020-02-04/2020-02-05/2020-02-06/2020-02-07/2020-02-10,2020-02-11
000157,2020-02-14,buy,57000,0.761,2020-01-30/2020-01-31/2020-02-03/2020-02-04/2020-02-05/2020-02-06/2020-02-07/2020-02-10/2020-02-11/2020-02-12/2020-02-13,2020-02-14
000157,2020-02-17,buy,58200,0.717,2020-01-30/2020-01-31/2020-02-03/2020-02-04/2020-02-05/2020-02-06/2020-02-07/2020-02-10/2020-02-11/2020-02-12/2020-02-13/2020-02-14,2020-02-17
000157,2020-02-18,buy,58300,0.768,2020-01-30/2020-01-31/2020-02-03/2020-02-04/2020-02-05/2020-02-06/2020-02-07/2020-02-10/2020-02-11/2020-02-12/2020-02-13/2020-02-14/2020-02-17,2020-02-20
000157,2020-02-25,buy,56300,0.725,2020-02-20/2020-02-21/2020-02-24,2020-02-25
000157,2020-02-26,buy,58900,0.829,2020-02-20/2020-02-21/2020-02-24/2020-02-25,2020-02-27
000157,2020-03-02,sell,57200,0.703,2020-02-25/2020-02-26/2020-02-27/2020-02-28,2020-04-29
000157,2020-03-10,buy,55700,0.73,2020-02-27/2020-02-28/2020-03-02/2020-03-03/2020-03-04/2020-03-05/2020-03-06/2020-03-09,2020-03-10
000157,2020-03-18,buy,33850,0.782,2020-03-12/2020-03-13/2020-03-16/2020-03-17,2020-03-18
000157,2020-03-19,buy,29200,0.816,2020-03-12/2020-03-13/2020-03-16/2020-03-17/2020-03-18,2020-03-19
000157,2020-03-23,buy,25800,0.74,2020-03-18/2020-03-19/2020-03-20,2020-03-23
000157,2020-03-24,buy,28500,0.713,2020-03-18/2020-03-19/2020-03-20/2020-03-23,2020-03-24
000157,2020-03-25,buy,35600,0.738,2020-03-19/2020-03-20/2020-03-23/2020-03-24,2020-03-25
000157,2020-03-26,buy,34600,0.835,2020-03-18/2020-03-19/2020-03-20/2020-03-23/2020-03-24/2020-03-25,2020-03-30
000157,2020-04-28,buy,32800,0.748,2020-04-21/2020-04-22/2020-04-23/2020-04-24/2020-04-27,2020-05-15
000157,2020-05-14,buy,54700,0.706,2020-05-08/2020-05-11/2020-05-12/2020-05-13,2021-05-03
000157,2020-05-18,sell,53500,0.741,2020-05-13/2020-05-14/2020-05-15,2020-08-13
000157,2020-06-01,buy,42850,0.708,2020-05-27/2020-05-28/2020-05-29,2020-06-01
000157,2020-06-03,buy,43800,0.748,2020-05-27/2020-05-28/2020-05-29/2020-06-01/2020-06-02,2020-06-17
000157,2020-06-08,buy,48250,0.718,2020-05-27/2020-05-28/2020-05-29/2020-06-01/2020-06-02/2020-06-03/2020-06-04/2020-06-05,2021-02-25
000157,2020-06-16,sell,63100,0.773,2020-06-11/2020-06-12/2020-06-15,2020-06-16
000157,2020-06-22,sell,66500,0.719,2020-06-17/2020-06-18/2020-06-19,2020-06-22
000157,2020-07-16,buy,68400,0.774,2020-07-09/2020-07-10/2020-07-13/2020-07-14/2020-07-15,2020-07-16
000157,2020-07-22,buy,95000,0.846,2020-07-14/2020-07-15/2020-07-16/2020-07-17/2020-07-20/2020-07-21,2020-09-10
000157,2020-08-04,buy,78300,0.759,2020-07-28/2020-07-29/2020-07-30/2020-07-31/2020-08-03,2020-08-04
000157,2020-08-21,buy,77000,0.732,2020-08-10/2020-08-11/2020-08-12/2020-08-13/2020-08-14/2020-08-18/2020-08-19/2020-08-20,2020-10-28
000157,2020-09-09,sell,89700,0.792,2020-09-04/2020-09-07/2020-09-08,2020-09-10
000157,2020-09-21,buy,86600,0.762,2020-09-08/2020-09-09/2020-09-10/2020-09-11/2020-09-14/2020-09-15/2020-09-16/2020-09-17/2020-09-18,2020-09-21
000157,2020-11-27,sell,79800,0.717,2020-11-20/2020-11-23/2020-11-24/2020-11-25/2020-11-26,2021-01-22
000157,2020-12-15,buy,75300,0.737,2020-12-02/2020-12-03/2020-12-04/2020-12-07/2020-12-08/2020-12-09/2020-12-10/2020-12-11/2020-12-14,2020-12-15
000157,2020-12-16,buy,74800,0.703,2020-12-03/2020-12-04/2020-12-07/2020-12-08/2020-12-09/2020-12-10/2020-12-11/2020-12-14/2020-12-15,2020-12-16
000157,2020-12-17,buy,73800,0.716,2020-12-03/2020-12-04/2020-12-07/2020-12-08/2020-12-09/2020-12-10/2020-12-11/2020-12-14/2020-12-15/2020-12-16,2020-12-17
000157,2020-12-18,buy,73100,0.714,2020-12-07/2020-12-08/2020-12-09/2020-12-10/2020-12-11/2020-12-14/2020-12-15/2020-12-16/2020-12-17,2020-12-18
000157,2020-12-28,buy,66800,0.755,2020-12-18/2020-12-21/2020-12-22/2020-12-23/2020-12-24,2020-12-28
000157,2020-12-29,buy,65900,0.758,2020-12-21/2020-12-22/2020-12-23/2020-12-24/2020-12-28,2020-12-29
000157,2020-12-30,buy,65700,0.779,2020-12-21/2020-12-22/2020-12-23/2020-12-24/2020-12-28/2020-12-29,2020-12-30
000157,2021-01-04,buy,65900,0.751,2020-12-22/2020-12-23/2020-12-24/2020-12-28/2020-12-29/2020-12-30,2021-01-04
000157,2021-01-14,buy,70000,0.704,2021-01-08/2021-01-11/2021-01-12/2021-01-13,2021-04-16
000157,2021-01-15,buy,69800,0.723,2021-01-08/2021-01-11/2021-01-12/2021-01-13/2021-01-14,2021-01-27
000157,2021-01-19,sell,67300,0.869,2021-01-13/2021-01-14/2021-01-15/2021-01-18,2021-03-24
000157,2021-02-05,buy,61900,0.776,2021-01-28/2021-01-29/2021-02-01/2021-02-02/2021-02-03/2021-02-04,2021-02-05
000157,2021-02-09,buy,61500,0.774,2021-01-28/2021-01-29/2021-02-01/2021-02-02/2021-02-03/2021-02-04/2021-02-05/2021-02-08,2021-02-09
000157,2021-03-03,buy,55300,0.71,2021-02-23/2021-02-24/2021-02-25/2021-02-26/2021-03-02,2021-03-03
000157,2021-03-04,buy,54900,0.715,2021-02-23/2021-02-24/2021-02-25/2021-02-26/2021-03-02/2021-03-03,2021-03-04
000157,2021-03-15,buy,57200,0.702,2021-02-23/2021-02-24/2021-02-25/2021-02-26/2021-03-02/2021-03-03/2021-03-04/2021-03-05/2021-03-08/2021-03-09/2021-03-10/2021-03-11/2021-03-12,2021-03-16
000157,2021-04-30,sell,70200,0.767,2021-04-27/2021-04-28/2021-04-29,2021-05-03
000157,2021-05-31,sell,86600,0.733,2021-05-26/2021-05-27/2021-05-28,2021-06-01
000157,2021-06-11,sell,141500,0.759,2021-06-08/2021-06-09/2021-06-10,2021-06-11
000157,2021-07-01,buy,122500,0.792,2021-06-22/2021-06-23/2021-06-24/2021-06-25/2021-06-28/2021-06-29/2021-06-30,2021-07-01
000157,2021-07-02,buy,122000,0.737,2021-06-22/2021-06-23/2021-06-24/2021-06-25/2021-06-28/2021-06-29/2021-06-30/2021-07-01,2021-07-02
000157,2021-07-07,buy,137000,0.891,2021-06-22/2021-06-23/2021-06-24/2021-06-25/2021-06-28/2021-06-29/2021-06-30/2021-07-01/2021-07-02/2021-07-05/2021-07-06,2021-07-07
000157,2021-07-08,sell,127500,0.707,2021-07-05/2021-07-06/2021-07-07,2021-09-02
000157,2021-08-25,buy,117500,0.72,2021-08-19/2021-08-20/2021-08-23/2021-08-24,2021-09-16
000157,2021-09-02,buy,127500,0.815,2021-08-19/2021-08-20/2021-08-23/2021-08-24/2021-08-25/2021-08-26/2021-08-27/2021-08-30/2021-08-31/2021-09-01,2021-09-27
000157,2021-10-13,buy,122000,0.753,2021-10-05/2021-10-06/2021-10-07/2021-10-08/2021-10-12,2021-10-15
000157,2021-10-14,buy,119500,0.791,2021-10-05/2021-10-06/2021-10-07/2021-10-08/2021-10-12/2021-10-13,2021-10-18
000157,2021-10-27,sell,129000,0.816,2021-10-22/2021-10-25/2021-10-26,2021-11-09
000157,2021-12-01,buy,106000,0.728,2021-11-26/2021-11-29/2021-11-30,2021-12-01
000157,2021-12-02,buy,106500,0.71,2021-11-26/2021-11-29/2021-11-30/2021-12-01,2021-12-02
000157,2021-12-28,buy,103000,0.72,2021-12-20/2021-12-21/2021-12-22/2021-12-23/2021-12-24/2021-12-27,2021-12-28
000157,2021-12-30,buy,102500,0.716,2021-12-20/2021-12-21/2021-12-22/2021-12-23/2021-12-24/2021-12-27/2021-12-28/2021-12-29,2021-12-30
