Ticker,Date,Label,Close,Probability,Range,Detect
000520,2020-12-03,buy,10400,0.793,2020-11-24/2020-11-25/2020-11-26/2020-11-27/2020-11-30/2020-12-01/2020-12-02,2020-12-03
000520,2020-12-04,buy,10225,0.775,2020-11-24/2020-11-25/2020-11-26/2020-11-27/2020-11-30/2020-12-01/2020-12-02/2020-12-03,2020-12-04
000520,2020-12-09,buy,10275,0.764,2020-12-01/2020-12-02/2020-12-03/2020-12-04/2020-12-07/2020-12-08,2020-12-09
000520,2020-12-10,buy,10175,0.784,2020-12-01/2020-12-02/2020-12-03/2020-12-04/2020-12-07/2020-12-08/2020-12-09,2021-01-04
000520,2020-12-11,buy,10300,0.719,2020-12-01/2020-12-02/2020-12-03/2020-12-04/2020-12-07/2020-12-08/2020-12-09/2020-12-10,2020-12-30
000520,2020-12-23,sell,10500,0.702,2020-12-17/2020-12-18/2020-12-21/2020-12-22,2021-01-11
000520,2020-12-29,buy,10350,0.76,2020-12-21/2020-12-22/2020-12-23/2020-12-24/2020-12-28,2020-12-29
000520,2021-01-05,buy,10475,0.804,2020-12-21/2020-12-22/2020-12-23/2020-12-24/2020-12-28/2020-12-29/2020-12-30/2021-01-04,2021-01-05
000520,2021-02-02,buy,9700,0.718,2021-01-26/2021-01-27/2021-01-28/2021-01-29/2021-02-01,2021-02-02
000520,2021-02-04,buy,9925,0.777,2021-01-27/2021-01-28/2021-01-29/2021-02-01/2021-02-02/2021-02-03,2021-03-29
000520,2021-02-05,buy,9875,0.72,2021-01-27/2021-01-28/2021-01-29/2021-02-01/2021-02-02/2021-02-03/2021-02-04,2021-02-09
000520,2021-02-24,sell,9850,0.796,2021-02-18/2021-02-19/2021-02-22/2021-02-23,2021-03-15
000520,2021-03-16,buy,10250,0.777,2021-02-26/2021-03-02/2021-03-03/2021-03-04/2021-03-05/2021-03-08/2021-03-09/2021-03-10/2021-03-11/2021-03-12/2021-03-15,2021-09-28
000520,2021-03-31,sell,10025,0.794,2021-03-12/2021-03-15/2021-03-16/2021-03-17/2021-03-18/2021-03-19/2021-03-22/2021-03-23/2021-03-24/2021-03-25/2021-03-26/2021-03-29/2021-03-30,2021-06-02
000520,2021-04-12,buy,9930,0.744,2021-03-29/2021-03-30/2021-03-31/2021-04-01/2021-04-02/2021-04-05/2021-04-06,2021-04-12
000520,2021-04-13,buy,10150,0.75,2021-03-29/2021-03-30/2021-03-31/2021-04-01/2021-04-02/2021-04-05/2021-04-06/2021-04-12,2021-04-13
000520,2021-05-04,buy,9500,0.725,2021-04-28/2021-04-29/2021-04-30/2021-05-03,2021-05-04
000520,2021-05-06,buy,9580,0.834,2021-04-29/2021-04-30/2021-05-03/2021-05-04,2021-05-06
000520,2021-05-10,buy,9610,0.821,2021-04-29/2021-04-30/2021-05-03/2021-05-04/2021-05-06/2021-05-07,2021-05-10
000520,2021-05-13,buy,9250,0.761,2021-04-29/2021-04-30/2021-05-03/2021-05-04/2021-05-06/2021-05-07/2021-05-10/2021-05-11/2021-05-12,2021-05-13
000520,2021-05-25,buy,9170,0.779,2021-05-11/2021-05-12/2021-05-13/2021-05-14/2021-05-17/2021-05-18/2021-05-20/2021-05-21/2021-05-24,2021-05-25
000520,2021-06-01,buy,9400,0.729,2021-05-12/2021-05-13/2021-05-14/2021-05-17/2021-05-18/2021-05-20/2021-05-21/2021-05-24/2021-05-25/2021-05-26/2021-05-27/2021-05-28/2021-05-31,2021-06-01
000520,2021-06-10,sell,9700,0.717,2021-06-01/2021-06-02/2021-06-03/2021-06-04/2021-06-07/2021-06-08/2021-06-09,2021-07-28
000520,2021-06-23,buy,9350,0.797,2021-06-14/2021-06-15/2021-06-16/2021-06-17/2021-06-18/2021-06-21/2021-06-22,2021-06-23
000520,2021-06-28,buy,9610,0.737,2021-06-14/2021-06-15/2021-06-16/2021-06-17/2021-06-18/2021-06-21/2021-06-22/2021-06-23/2021-06-24/2021-06-25,2021-06-28
000520,2021-07-21,buy,9120,0.701,2021-07-08/2021-07-09/2021-07-12/2021-07-13/2021-07-14/2021-07-15/2021-07-16/2021-07-19/2021-07-20,2021-07-21
000520,2021-07-22,buy,9080,0.767,2021-07-08/2021-07-09/2021-07-12/2021-07-13/2021-07-14/2021-07-15/2021-07-16/2021-07-19/2021-07-20/2021-07-21,2021-07-22
000520,2021-07-23,buy,9110,0.714,2021-07-08/2021-07-09/2021-07-12/2021-07-13/2021-07-14/2021-07-15/2021-07-16/2021-07-19/2021-07-20/2021-07-21/2021-07-22,2021-07-23
000520,2021-08-06,sell,9750,0.794,2021-08-02/2021-08-03/2021-08-04/2021-08-05,2021-08-06
000520,2021-08-23,buy,9150,0.764,2021-08-18/2021-08-19/2021-08-20,2021-08-23
000520,2021-09-02,buy,9050,0.749,2021-08-24/2021-08-25/2021-08-26/2021-08-27/2021-08-30/2021-08-31/2021-09-01,2021-09-07
000520,2021-09-16,sell,9130,0.727,2021-09-07/2021-09-08/2021-09-09/2021-09-10/2021-09-13/2021-09-14/2021-09-15,2021-09-24
000520,2021-09-24,buy,8880,0.734,2021-09-14/2021-09-15/2021-09-16/2021-09-17/2021-09-23,2021-09-24
000520,2021-09-30,buy,8400,0.791,2021-09-27/2021-09-28/2021-09-29,2021-09-30
000520,2021-10-01,buy,8130,0.834,2021-09-27/2021-09-28/2021-09-29/2021-09-30,2021-10-01
000520,2021-10-07,buy,8310,0.759,2021-10-01/2021-10-05/2021-10-06,2021-10-07
000520,2021-10-20,sell,8400,0.716,2021-10-12/2021-10-13/2021-10-14/2021-10-15/2021-10-18/2021-10-19,2021-12-23
000520,2021-10-22,buy,8340,0.715,2021-10-15/2021-10-18/2021-10-19/2021-10-20/2021-10-21,2021-10-22
000520,2021-10-26,buy,8300,0.774,2021-10-18/2021-10-19/2021-10-20/2021-10-21/2021-10-22/2021-10-25,2021-10-26
000520,2021-10-29,buy,8090,0.755,2021-10-19/2021-10-20/2021-10-21/2021-10-22/2021-10-25/2021-10-26/2021-10-27/2021-10-28,2021-10-29
000520,2021-11-02,buy,8120,0.725,2021-10-26/2021-10-27/2021-10-28/2021-10-29/2021-11-01,2021-11-02
000520,2021-11-10,buy,7820,0.757,2021-10-28/2021-10-29/2021-11-01/2021-11-02/2021-11-03/2021-11-04/2021-11-05/2021-11-08/2021-11-09,2021-11-10
000520,2021-11-30,buy,7120,0.744,2021-11-25/2021-11-26/2021-11-29,2021-11-30
000520,2021-12-01,buy,7510,0.746,2021-11-25/2021-11-26/2021-11-29/2021-11-30,2021-12-01
000520,2021-12-02,buy,7710,0.777,2021-11-26/2021-11-29/2021-11-30/2021-12-01,2021-12-02
